"ParentID","CurveName","Ordinal","vA","vB","vE"
39440,"RECT",40,0.00,45900.00,5.60
39440,"VI",20,0.49,19.61,2.00
39450,"CO2",50,0.01,0.02,0.02
39450,"CO8",60,0.18,5.95,2.00
39450,"EI",30,0.12,28.20,2.00
39450,"MI",10,0.11,0.05,0.02
39450,"RECT",40,0.00,45900.00,5.60
39450,"VI",20,0.49,19.61,2.00
39460,"CO2",50,0.01,0.02,0.02
39460,"CO8",60,0.18,5.95,2.00
39460,"EI",30,0.12,28.20,2.00
39460,"MI",10,0.11,0.05,0.02
39460,"RECT",40,0.00,45900.00,5.60
39460,"VI",20,0.49,19.61,2.00
39470,"CO2",50,0.01,0.02,0.02
39470,"CO8",60,0.18,5.95,2.00
39470,"EI",30,0.12,28.20,2.00
39470,"MI",10,0.11,0.05,0.02
39470,"RECT",40,0.00,45900.00,5.60
39470,"VI",20,0.49,19.61,2.00
39480,"CO2",50,0.01,0.02,0.02
39480,"CO8",60,0.18,5.95,2.00
39480,"EI",30,0.12,28.20,2.00
39480,"MI",10,0.11,0.05,0.02
39480,"RECT",40,0.00,45900.00,5.60
39480,"VI",20,0.49,19.61,2.00
39496,"CO2",50,0.01,0.02,0.02
39496,"CO8",60,0.18,5.95,2.00
39496,"EI",30,0.12,28.20,2.00
39496,"MI",10,0.11,0.05,0.02
39496,"RECT",40,0.00,45900.00,5.60
39496,"VI",20,0.49,19.61,2.00
39506,"CO2",50,0.01,0.02,0.02
39506,"CO8",60,0.18,5.95,2.00
39506,"EI",30,0.12,28.20,2.00
39506,"MI",10,0.11,0.05,0.02
39506,"RECT",40,0.00,45900.00,5.60
39506,"VI",20,0.49,19.61,2.00
39516,"CO2",50,0.01,0.02,0.02
39516,"CO8",60,0.18,5.95,2.00
39516,"EI",30,0.12,28.20,2.00
39516,"MI",10,0.11,0.05,0.02
39516,"RECT",40,0.00,45900.00,5.60
39516,"VI",20,0.49,19.61,2.00
39526,"EI-ANSI",100,0.12,28.20,2.00
39526,"Ext Inv-IEC",40,0.00,80.00,2.00
39526,"LT Inv-Areva",50,0.00,120.00,1.00
39526,"LT Inv-CO8",80,0.18,5.95,2.00
39526,"Mod Inv-ANSI",70,0.11,0.05,0.02
39526,"RECT",110,0.00,45900.00,5.60
39526,"ST Inv-Areva",10,0.00,0.05,0.04
39526,"ST Inv-CO2",60,0.01,0.02,0.02
39526,"Std Inv-IEC",20,0.00,0.14,0.02
39526,"V Inv-IEC",30,0.00,13.50,1.00
39526,"VI-ANSI",90,0.49,19.61,2.00
39531,"EI-ANSI",100,0.12,28.20,2.00
39531,"Ext Inv-IEC",40,0.00,80.00,2.00
39531,"LT Inv-Areva",50,0.00,120.00,1.00
39531,"LT Inv-CO8",80,0.18,5.95,2.00
39531,"Mod Inv-ANSI",70,0.11,0.05,0.02
39531,"RECT",110,0.00,45900.00,5.60
39531,"ST Inv-Areva",10,0.00,0.05,0.04
39531,"ST Inv-CO2",60,0.01,0.02,0.02
39531,"Std Inv-IEC",20,0.00,0.14,0.02
39531,"V Inv-IEC",30,0.00,13.50,1.00
39531,"VI-ANSI",90,0.49,19.61,2.00
39537,"EI-ANSI",100,0.12,28.20,2.00
39537,"Ext Inv-IEC",40,0.00,80.00,2.00
39537,"LT Inv-Areva",50,0.00,120.00,1.00
39537,"LT Inv-CO8",80,0.18,5.95,2.00
39537,"Mod Inv-ANSI",70,0.11,0.05,0.02
39537,"RECT",110,0.00,45900.00,5.60
39537,"ST Inv-Areva",10,0.00,0.05,0.04
39537,"ST Inv-CO2",60,0.01,0.02,0.02
39537,"Std Inv-IEC",20,0.00,0.14,0.02
39537,"V Inv-IEC",30,0.00,13.50,1.00
39537,"VI-ANSI",90,0.49,19.61,2.00
39542,"EI",30,0.12,28.20,2.00
39542,"MI",10,0.11,0.05,0.02
39542,"RECT",40,0.00,45900.00,5.60
39542,"VI",20,0.49,19.61,2.00
39559,"EI",30,0.12,28.20,2.00
39559,"MI",10,0.11,0.05,0.02
39559,"RECT",40,0.00,45900.00,5.60
39559,"VI",20,0.49,19.61,2.00
39569,"EI",30,0.12,28.20,2.00
39569,"MI",10,0.11,0.05,0.02
39569,"RECT",40,0.00,45900.00,5.60
39569,"VI",20,0.49,19.61,2.00
39579,"EI",30,0.12,28.20,2.00
39579,"MI",10,0.11,0.05,0.02
39579,"RECT",40,0.00,45900.00,5.60
39579,"VI",20,0.49,19.61,2.00
39624,"EI",30,0.12,28.20,2.00
39624,"MI",10,0.11,0.05,0.02
39624,"RECT",40,0.00,45900.00,5.60
39624,"VI",20,0.49,19.61,2.00
39634,"EI",30,0.12,28.20,2.00
39634,"LI",60,2.18,5.61,1.00
39634,"MI",10,0.11,0.05,0.02
39634,"NI",40,0.17,8.93,2.09
39634,"SI",50,0.03,0.26,1.29
39634,"VI",20,0.49,19.61,2.00
39655,"EI",30,0.12,28.20,2.00
39655,"LI",60,2.18,5.61,1.00
39655,"MI",10,0.11,0.05,0.02
39655,"NI",40,0.17,8.93,2.09
39655,"SI",50,0.03,0.26,1.29
39655,"VI",20,0.49,19.61,2.00
39676,"EI",30,0.12,28.20,2.00
39676,"LI",60,2.18,5.61,1.00
39676,"MI",10,0.11,0.05,0.02
39676,"NI",40,0.17,8.93,2.09
39676,"SI",50,0.03,0.26,1.29
39676,"VI",20,0.49,19.61,2.00
39727,"CO2",40,0.11,0.16,0.02
39727,"CO8",50,0.18,5.95,2.00
39727,"EI",30,0.12,28.20,2.00
39727,"MI",10,0.11,0.05,0.02
39727,"VI",20,0.49,19.61,2.00
39772,"CO2",40,0.11,0.16,0.02
39772,"CO8",50,0.18,5.95,2.00
39772,"EI",30,0.12,28.20,2.00
39772,"MI",10,0.11,0.05,0.02
39772,"VI",20,0.49,19.61,2.00
39817,"CO2",40,0.11,0.16,0.02
39817,"CO8",50,0.18,5.95,2.00
39817,"EI",30,0.12,28.20,2.00
39817,"MI",10,0.11,0.05,0.02
39817,"VI",20,0.49,19.61,2.00
39888,"CO2",40,0.01,0.23,0.02
39888,"CO8",50,0.18,5.95,2.00
39888,"EI",30,0.12,28.20,2.00
39888,"MI",10,0.11,0.05,0.02
39888,"VI",20,0.49,19.61,2.00
39904,"CO2",40,0.01,0.23,0.02
39904,"CO8",50,0.18,5.95,2.00
39904,"EI",30,0.12,28.20,2.00
39904,"MI",10,0.11,0.05,0.02
39904,"VI",20,0.49,19.61,2.00
39910,"CO2",40,0.01,0.23,0.02
39910,"CO8",50,0.18,5.95,2.00
39910,"EI",30,0.12,28.20,2.00
39910,"MI",10,0.11,0.05,0.02
39910,"VI",20,0.49,19.61,2.00
39925,"CO2",40,0.11,0.16,0.02
39925,"CO8",50,0.18,5.95,2.00
39925,"EI",30,0.12,28.20,2.00
39925,"MI",10,0.11,0.05,0.02
39925,"VI",20,0.49,19.61,2.00
39946,"CO2",40,0.11,0.16,0.02
39946,"CO8",50,0.18,5.95,2.00
39946,"EI",30,0.12,28.20,2.00
39946,"MI",10,0.11,0.05,0.02
39946,"VI",20,0.49,19.61,2.00
39956,"CO2",40,0.11,0.16,0.02
39956,"CO8",50,0.18,5.95,2.00
39956,"EI",30,0.12,28.20,2.00
39956,"MI",10,0.11,0.05,0.02
39956,"VI",20,0.49,19.61,2.00
39971,"CO2",40,0.11,0.16,0.02
39971,"CO8",50,0.18,5.95,2.00
39971,"EI",30,0.12,28.20,2.00
39971,"MI",10,0.11,0.05,0.02
39971,"VI",20,0.49,19.61,2.00
39992,"CO2",40,0.11,0.16,0.02
39992,"CO8",50,0.18,5.95,2.00
39992,"EI",30,0.12,28.20,2.00
39992,"MI",10,0.11,0.05,0.02
39992,"VI",20,0.49,19.61,2.00
40002,"CO2",40,0.11,0.16,0.02
40002,"CO8",50,0.18,5.95,2.00
40002,"EI",30,0.12,28.20,2.00
40002,"MI",10,0.11,0.05,0.02
40002,"VI",20,0.49,19.61,2.00
40019,"CO2",40,0.11,0.16,0.02
40019,"CO8",50,0.18,5.95,2.00
40019,"EI",30,0.12,28.20,2.00
40019,"MI",10,0.11,0.05,0.02
40019,"VI",20,0.49,19.61,2.00
40040,"CO2",40,0.11,0.16,0.02
40040,"CO8",50,0.18,5.95,2.00
40040,"EI",30,0.12,28.20,2.00
40040,"MI",10,0.11,0.05,0.02
40040,"VI",20,0.49,19.61,2.00
40050,"CO2",40,0.11,0.16,0.02
40050,"CO8",50,0.18,5.95,2.00
40050,"EI",30,0.12,28.20,2.00
40050,"MI",10,0.11,0.05,0.02
40050,"VI",20,0.49,19.61,2.00
44636,"IEC-A",40,0.00,0.14,0.02
44636,"IEC-B",50,0.00,13.50,1.00
44636,"IEC-C",60,0.00,80.00,2.00
44636,"IEC-D (LI)",70,0.00,120.00,1.00
44636,"IEC-E (SI)",80,0.00,0.05,0.04
44636,"IEEE EI",30,0.12,28.20,2.00
44636,"IEEE MI",10,0.11,0.05,0.02
44636,"IEEE VI",20,0.49,19.06,2.00
44636,"SEL-U1",90,0.02,0.01,0.02
44636,"SEL-U2",100,0.18,5.95,2.00
44636,"SEL-U3",110,0.09,3.88,2.00
44636,"SEL-U4",120,0.03,5.67,2.00
44636,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44644,"IEC-A",40,0.00,0.14,0.02
44644,"IEC-B",50,0.00,13.50,1.00
44644,"IEC-C",60,0.00,80.00,2.00
44644,"IEC-D (LI)",70,0.00,120.00,1.00
44644,"IEC-E (SI)",80,0.00,0.05,0.04
44644,"IEEE EI",30,0.12,28.20,2.00
44644,"IEEE MI",10,0.11,0.05,0.02
44644,"IEEE VI",20,0.49,19.61,2.00
44644,"SEL-U1",90,0.02,0.01,0.02
44644,"SEL-U2",100,0.18,5.95,2.00
44644,"SEL-U3",110,0.96,3.88,2.00
44644,"SEL-U4",120,0.03,5.67,2.00
44644,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44652,"IEC-A",40,0.00,0.14,0.02
44652,"IEC-B",50,0.00,13.50,1.00
44652,"IEC-C",60,0.00,80.00,2.00
44652,"IEC-D (LI)",70,0.00,120.00,1.00
44652,"IEC-E (SI)",80,0.00,0.05,0.04
44652,"IEEE EI",30,0.12,28.20,2.00
44652,"IEEE MI",10,0.11,0.05,0.02
44652,"IEEE VI",20,0.49,19.06,2.00
44652,"SEL-U1",90,0.02,0.01,0.02
44652,"SEL-U2",100,0.18,5.95,2.00
44652,"SEL-U3",110,0.09,3.88,2.00
44652,"SEL-U4",120,0.03,5.67,2.00
44652,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44660,"IEC-A",40,0.00,0.14,0.02
44660,"IEC-B",50,0.00,13.50,1.00
44660,"IEC-C",60,0.00,80.00,2.00
44660,"IEC-D (LI)",70,0.00,120.00,1.00
44660,"IEC-E (SI)",80,0.00,0.05,0.04
44660,"IEEE EI",30,0.12,28.20,2.00
44660,"IEEE MI",10,0.11,0.05,0.02
44660,"IEEE VI",20,0.49,19.06,2.00
44660,"SEL-U1",90,0.02,0.01,0.02
44660,"SEL-U2",100,0.18,5.95,2.00
44660,"SEL-U3",110,0.09,3.88,2.00
44660,"SEL-U4",120,0.03,5.67,2.00
44660,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44668,"IEC-A",40,0.00,0.14,0.02
44668,"IEC-B",50,0.00,13.50,1.00
44668,"IEC-C",60,0.00,80.00,2.00
44668,"IEC-D (LI)",70,0.00,120.00,1.00
44668,"IEC-E (SI)",80,0.00,0.05,0.04
44668,"IEEE EI",30,0.12,28.20,2.00
44668,"IEEE MI",10,0.11,0.05,0.02
44668,"IEEE VI",20,0.49,19.06,2.00
44668,"SEL-U1",90,0.02,0.01,0.02
44668,"SEL-U2",100,0.18,5.95,2.00
44668,"SEL-U3",110,0.09,3.88,2.00
44668,"SEL-U4",120,0.03,5.67,2.00
44668,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44676,"IEC-A",40,0.00,0.14,0.02
44676,"IEC-B",50,0.00,13.50,1.00
44676,"IEC-C",60,0.00,80.00,2.00
44676,"IEC-D (LI)",70,0.00,120.00,1.00
44676,"IEC-E (SI)",80,0.00,0.05,0.04
44676,"IEEE EI",30,0.12,28.20,2.00
44676,"IEEE MI",10,0.11,0.05,0.02
44676,"IEEE VI",20,0.49,19.61,2.00
44676,"SEL-U1",90,0.02,0.01,0.02
44676,"SEL-U2",100,0.18,5.95,2.00
44676,"SEL-U3",110,0.96,3.88,2.00
44676,"SEL-U4",120,0.03,5.67,2.00
44676,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44682,"IEC-A",40,0.00,0.14,0.02
44682,"IEC-B",50,0.00,13.50,1.00
44682,"IEC-C",60,0.00,80.00,2.00
44682,"IEC-D (LI)",70,0.00,120.00,1.00
44682,"IEC-E (SI)",80,0.00,0.05,0.04
44682,"IEEE EI",30,0.12,28.20,2.00
44682,"IEEE MI",10,0.11,0.05,0.02
44682,"IEEE VI",20,0.49,19.61,2.00
44682,"SEL-U1",90,0.02,0.01,0.02
44682,"SEL-U2",100,0.18,5.95,2.00
44682,"SEL-U3",110,0.96,3.88,2.00
44682,"SEL-U4",120,0.03,5.67,2.00
44682,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44688,"IEC-A",40,0.00,0.14,0.02
44688,"IEC-B",50,0.00,13.50,1.00
44688,"IEC-C",60,0.00,80.00,2.00
44688,"IEC-D (LI)",70,0.00,120.00,1.00
44688,"IEC-E (SI)",80,0.00,0.05,0.04
44688,"IEEE EI",30,0.12,28.20,2.00
44688,"IEEE MI",10,0.11,0.05,0.02
44688,"IEEE VI",20,0.49,19.61,2.00
44688,"SEL-U1",90,0.02,0.01,0.02
44688,"SEL-U2",100,0.18,5.95,2.00
44688,"SEL-U3",110,0.96,3.88,2.00
44688,"SEL-U4",120,0.03,5.67,2.00
44688,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44694,"IEEE EI",50,0.38,61.31,2.00
44694,"IEEE I",40,0.74,24.78,2.00
44694,"IEEE MI",10,0.09,0.04,0.02
44694,"IEEE SI",20,0.03,0.04,0.02
44694,"IEEE VI",30,0.71,28.63,2.00
44699,"IEC-A",10,0.00,0.04,0.02
44699,"IEC-B",20,0.00,9.00,1.00
44699,"IEC-C",30,0.00,99.00,2.00
44704,"IEEE EI",50,0.38,61.31,2.00
44704,"IEEE I",40,0.74,24.78,2.00
44704,"IEEE MI",10,0.09,0.04,0.02
44704,"IEEE SI",20,0.03,0.04,0.02
44704,"IEEE VI",30,0.71,28.63,2.00
44709,"IEC-A",10,0.00,0.04,0.02
44709,"IEC-B",20,0.00,9.00,1.00
44709,"IEC-C",30,0.00,99.00,2.00
44714,"IEC-A",40,0.00,0.14,0.02
44714,"IEC-B",50,0.00,13.50,1.00
44714,"IEC-C",60,0.00,80.00,2.00
44714,"IEC-D (LI)",70,0.00,120.00,1.00
44714,"IEC-E (SI)",80,0.00,0.05,0.04
44714,"IEEE EI",30,0.12,28.20,2.00
44714,"IEEE MI",10,0.11,0.05,0.02
44714,"IEEE VI",20,0.49,19.61,2.00
44714,"SEL-U1",90,0.02,0.01,0.02
44714,"SEL-U2",100,0.18,5.95,2.00
44714,"SEL-U3",110,0.96,3.88,2.00
44714,"SEL-U4",120,0.03,5.67,2.00
44714,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44721,"IEC-A",40,0.00,0.14,0.02
44721,"IEC-B",50,0.00,13.50,1.00
44721,"IEC-C",60,0.00,80.00,2.00
44721,"IEC-D (LI)",70,0.00,120.00,1.00
44721,"IEC-E (SI)",80,0.00,0.05,0.04
44721,"IEEE EI",30,0.12,28.20,2.00
44721,"IEEE MI",10,0.11,0.05,0.02
44721,"IEEE VI",20,0.49,19.61,2.00
44721,"SEL-U1",90,0.02,0.01,0.02
44721,"SEL-U2",100,0.18,5.95,2.00
44721,"SEL-U3",110,0.96,3.88,2.00
44721,"SEL-U4",120,0.03,5.67,2.00
44721,"SEL-U5",130,2.62e-03,3.42e-03,0.02
44728,"IEC-A",40,0.00,0.14,0.02
44728,"IEC-B",50,0.00,13.50,1.00
44728,"IEC-C",60,0.00,80.00,2.00
44728,"IEEE EI",30,0.12,28.20,2.00
44728,"IEEE MI",10,0.11,0.05,0.02
44728,"IEEE VI",20,0.49,19.61,2.00
44733,"IEC-A",40,0.00,0.14,0.02
44733,"IEC-B",50,0.00,13.50,1.00
44733,"IEC-C",60,0.00,80.00,2.00
44733,"IEEE EI",30,0.12,28.20,2.00
44733,"IEEE MI",10,0.11,0.05,0.02
44733,"IEEE VI",20,0.49,19.61,2.00
44738,"IEC-A",40,0.00,0.14,0.02
44738,"IEC-B",50,0.00,13.50,1.00
44738,"IEC-C",60,0.00,80.00,2.00
44738,"IEEE EI",30,0.12,28.20,2.00
44738,"IEEE MI",10,0.11,0.05,0.02
44738,"IEEE VI",20,0.49,19.61,2.00
44743,"IEC-A",40,0.00,0.14,0.02
44743,"IEC-B",50,0.00,13.50,1.00
44743,"IEC-C",60,0.00,80.00,2.00
44743,"IEEE EI",30,0.12,28.20,2.00
44743,"IEEE MI",10,0.11,0.05,0.02
44743,"IEEE VI",20,0.49,19.61,2.00
45824,"IEC Ext Inv",30,0.00,80.00,2.00
45824,"IEC Inv",10,0.00,0.14,0.02
45824,"IEC V Inv",20,0.00,13.50,1.00
45824,"IEEE Ext Inv",60,0.12,28.20,2.00
45824,"IEEE Mod Inv",40,0.11,0.51,0.02
45824,"IEEE V Inv",50,0.49,19.61,2.00
45838,"IEC Ext Inv",30,0.00,80.00,2.00
45838,"IEC Inv",10,0.00,0.14,0.02
45838,"IEC V Inv",20,0.00,13.50,1.00
45838,"IEEE Ext Inv",60,0.12,28.20,2.00
45838,"IEEE Mod Inv",40,0.11,0.51,0.02
45838,"IEEE V Inv",50,0.49,19.61,2.00
47723,"Extremely Inverse",30,0.02,5.64,2.00
47723,"Inverse",10,0.02,0.01,0.02
47723,"Very Inverse",20,0.09,3.92,2.00
47728,"Extremely Inverse",30,0.02,5.64,2.00
47728,"Inverse",10,0.02,0.01,0.02
47728,"Very Inverse",20,0.09,3.92,2.00
47733,"Extremely Inverse",30,0.02,5.64,2.00
47733,"Inverse",10,0.02,0.01,0.02
47733,"Very Inverse",20,0.09,3.92,2.00
47743,"Extremely Inverse",30,0.02,5.64,2.00
47743,"Inverse",10,0.02,0.01,0.02
47743,"Very Inverse",20,0.09,3.92,2.00
47748,"Extremely Inverse",30,0.02,5.64,2.00
47748,"Inverse",10,0.02,0.01,0.02
47748,"Very Inverse",20,0.09,3.92,2.00
51525,"IEEE Ext Inv",10,0.12,28.20,2.00
51525,"IEEE Mod Inv",30,0.11,0.05,0.02
51525,"IEEE Very Inv",20,0.49,19.61,2.00
51559,"IEEE Ext Inv",10,0.12,28.20,2.00
51559,"IEEE Mod Inv",30,0.11,0.05,0.02
51559,"IEEE Very Inv",20,0.49,19.61,2.00
51595,"IEEE Ext Inv",10,0.12,28.20,2.00
51595,"IEEE Mod Inv",30,0.11,0.05,0.02
51595,"IEEE Very Inv",20,0.49,19.61,2.00
51628,"IEEE Ext Inv",10,0.12,28.20,2.00
51628,"IEEE Mod Inv",30,0.11,0.05,0.02
51628,"IEEE Very Inv",20,0.49,19.61,2.00
52383,"C1, IEC Standard Inv",50,0.00,0.14,0.02
52383,"C2, Very Inverse",60,0.00,13.50,1.00
52383,"C3, Extremely Inverse",70,0.00,80.00,2.00
52383,"C4, Long Time Inv.",80,0.00,120.00,1.00
52383,"U1, US Moderately Inv",10,0.02,0.01,0.02
52383,"U2, US Inverse",20,0.18,5.95,2.00
52383,"U3, US Very Inverse",30,0.09,3.88,2.00
52383,"U4, US Extremely Inv.",40,0.03,5.67,2.00
53902,"Extremely Inverse",30,0.30,69.62,2.00
53902,"Moderately Inverse",10,0.09,0.04,0.02
53902,"Very Inverse",20,0.71,28.42,2.00
53932,"Extremely Inverse",30,0.30,69.62,2.00
53932,"Moderately Inverse",10,0.09,0.04,0.02
53932,"Very Inverse",20,0.71,28.42,2.00
53962,"Extremely Inverse",30,0.30,69.62,2.00
53962,"Moderately Inverse",10,0.09,0.04,0.02
53962,"Very Inverse",20,0.71,28.42,2.00
53992,"Extremely Inverse",30,0.30,69.62,2.00
53992,"Moderately Inverse",10,0.09,0.04,0.02
53992,"Very Inverse",20,0.71,28.42,2.00
54022,"Extremely Inverse",30,0.30,69.62,2.00
54022,"Moderately Inverse",10,0.09,0.04,0.02
54022,"Very Inverse",20,0.71,28.42,2.00
54066,"Extremely Inverse",30,0.30,69.62,2.00
54066,"Moderately Inverse",10,0.09,0.04,0.02
54066,"Very Inverse",20,0.71,28.42,2.00
54091,"Extremely Inverse",30,0.30,69.62,2.00
54091,"Moderately Inverse",10,0.09,0.04,0.02
54091,"Very Inverse",20,0.71,28.42,2.00
54117,"Extremely Inverse",30,0.30,69.62,2.00
54117,"Moderately Inverse",10,0.09,0.04,0.02
54117,"Very Inverse",20,0.71,28.42,2.00
54142,"Extremely Inverse",30,0.30,69.62,2.00
54142,"Moderately Inverse",10,0.09,0.04,0.02
54142,"Very Inverse",20,0.71,28.42,2.00
54167,"Extremely Inverse",30,0.30,69.62,2.00
54167,"Moderately Inverse",10,0.09,0.04,0.02
54167,"Very Inverse",20,0.71,28.42,2.00
54220,"IEEE EI",50,0.38,61.31,2.00
54220,"IEEE I",40,0.74,24.78,2.00
54220,"IEEE MI",10,0.09,0.04,0.02
54220,"IEEE SI",20,0.03,0.04,0.02
54220,"IEEE VI",30,0.71,28.63,2.00
54226,"IEC-A",10,0.00,0.04,0.02
54226,"IEC-B",20,0.00,9.00,1.00
54226,"IEC-C",30,0.00,99.00,2.00
54231,"IEEE EI",50,0.38,61.31,2.00
54231,"IEEE I",40,0.74,24.78,2.00
54231,"IEEE MI",10,0.09,0.04,0.02
54231,"IEEE SI",20,0.03,0.04,0.02
54231,"IEEE VI",30,0.71,28.63,2.00
54236,"IEC-A",10,0.00,0.04,0.02
54236,"IEC-B",20,0.00,9.00,1.00
54236,"IEC-C",30,0.00,99.00,2.00
55993,"Extremely Inverse",40,0.03,5.67,2.00
55993,"Inverse",20,0.18,5.95,2.00
55993,"Moderately Inverse",10,0.15,0.66,1.00
55993,"Very Inverse",30,0.09,3.88,2.00
55998,"Extremely Inverse",40,0.03,5.67,2.00
55998,"Inverse",20,0.18,5.95,2.00
55998,"Moderately Inverse",10,0.15,0.66,1.00
55998,"Very Inverse",30,0.09,3.88,2.00
56003,"Extremely Inverse",40,0.03,5.67,2.00
56003,"Inverse",20,0.18,5.95,2.00
56003,"Moderately Inverse",10,0.15,0.66,1.00
56003,"Very Inverse",30,0.09,3.88,2.00
56008,"Extremely Inverse",40,0.03,5.67,2.00
56008,"Inverse",20,0.18,5.95,2.00
56008,"Moderately Inverse",10,0.15,0.66,1.00
56008,"Very Inverse",30,0.09,3.88,2.00
56025,"Extremely Inverse",40,0.03,5.67,2.00
56025,"Inverse",20,0.18,5.95,2.00
56025,"Moderately Inverse",10,0.15,0.66,1.00
56025,"Very Inverse",30,0.09,3.88,2.00
56030,"Extremely Inverse",40,0.03,5.67,2.00
56030,"Inverse",20,0.18,5.95,2.00
56030,"Moderately Inverse",10,0.15,0.66,1.00
