"ID","Relay_ID","DeviceFunction","Ordinal","Standard","DFType","Use_SST","SST_Mfr","SST_Type","SST_Style"
1907,339,"51G/79 DT",110,0,1,0,,,
1908,339,"51G/79 Fast",120,0,1,0,,,
1909,339,"GND min Trip",140,0,1,0,,,
1910,339,"Recloser",10,0,0,0,,,
8299,340,"Ground Trip",20,0,1,0,,,
8300,340,"Recloser",10,0,0,0,,,
1913,341,"51G/79",130,0,1,0,,,
1914,341,"51G/79 (100:5)",40,0,1,0,,,
1915,341,"51G/79 (150:5)",50,0,1,0,,,
1916,341,"51G/79 (2.4A)",20,0,1,0,,,
1917,341,"51G/79 (200:5)",60,0,1,0,,,
1918,341,"51G/79 (300:5)",70,0,1,0,,,
1919,341,"51G/79 (4.9A)",30,0,1,0,,,
1920,341,"51G/79 (All CT)",80,0,1,0,,,
1921,341,"51G/79 (All Par",100,0,1,0,,,
1922,341,"51G/79 (All Ser",90,0,1,0,,,
1923,341,"51G/79 DT",110,0,1,0,,,
1924,341,"51G/79 Fast",120,0,1,0,,,
1925,341,"GND min Trip",140,0,1,0,,,
1926,341,"Recloser",10,0,0,0,,,
8301,342,"Ground Trip",20,0,1,0,,,
8302,342,"Recloser",10,0,0,0,,,
8303,343,"Recloser",10,0,0,0,,,
8304,344,"Ground Trip",20,0,1,0,,,
8305,344,"Recloser",10,0,0,0,,,
8306,345,"Recloser",10,0,0,0,,,
8307,346,"Ground Trip",20,0,1,0,,,
8308,346,"Recloser",10,0,0,0,,,
1935,347,"51G/79",130,0,1,0,,,
1936,347,"51G/79 (100:5)",40,0,1,0,,,
1937,347,"51G/79 (150:5)",50,0,1,0,,,
1938,347,"51G/79 (2.4A)",20,0,1,0,,,
1939,347,"51G/79 (200:5)",60,0,1,0,,,
1940,347,"51G/79 (300:5)",70,0,1,0,,,
1941,347,"51G/79 (4.9A)",30,0,1,0,,,
1942,347,"51G/79 (All CT)",80,0,1,0,,,
1943,347,"51G/79 (All Par",100,0,1,0,,,
1944,347,"51G/79 (All Ser",90,0,1,0,,,
1945,347,"51G/79 DT",110,0,1,0,,,
1946,347,"51G/79 Fast",120,0,1,0,,,
1947,347,"GND min Trip",140,0,1,0,,,
1948,347,"Recloser",10,0,0,0,,,
8313,348,"Ground Trip",20,0,1,0,,,
8314,348,"Recloser",10,0,0,0,,,
8315,349,"Recloser",10,0,0,0,,,
1952,350,"51G/79",130,0,1,0,,,
1953,350,"51G/79 (100:5)",40,0,1,0,,,
1954,350,"51G/79 (150:5)",50,0,1,0,,,
1955,350,"51G/79 (2.4A)",20,0,1,0,,,
1956,350,"51G/79 (200:5)",60,0,1,0,,,
1957,350,"51G/79 (300:5)",70,0,1,0,,,
1958,350,"51G/79 (4.9A)",30,0,1,0,,,
1959,350,"51G/79 (All CT)",80,0,1,0,,,
1960,350,"51G/79 (All Par",100,0,1,0,,,
1961,350,"51G/79 (All Ser",90,0,1,0,,,
1962,350,"51G/79 DT",110,0,1,0,,,
1963,350,"51G/79 Fast",120,0,1,0,,,
1964,350,"GND min Trip",140,0,1,0,,,
1965,350,"Recloser",10,0,0,0,,,
8316,351,"Ground Trip",20,0,1,0,,,
8317,351,"Recloser",10,0,0,0,,,
1968,352,"51G/79",130,0,1,0,,,
1969,352,"51G/79 (100:5)",40,0,1,0,,,
1970,352,"51G/79 (150:5)",50,0,1,0,,,
1971,352,"51G/79 (2.4A)",20,0,1,0,,,
1972,352,"51G/79 (200:5)",60,0,1,0,,,
1973,352,"51G/79 (300:5)",70,0,1,0,,,
1974,352,"51G/79 (4.9A)",30,0,1,0,,,
1975,352,"51G/79 (All CT)",80,0,1,0,,,
1976,352,"51G/79 (All Par",100,0,1,0,,,
1977,352,"51G/79 (All Ser",90,0,1,0,,,
1978,352,"51G/79 DT",110,0,1,0,,,
1979,352,"51G/79 Fast",120,0,1,0,,,
1980,352,"GND min Trip",140,0,1,0,,,
1981,352,"Recloser",10,0,0,0,,,
8318,353,"Ground Trip",20,0,1,0,,,
8319,353,"Recloser",10,0,0,0,,,
1984,354,"51G/79",130,0,1,0,,,
1985,354,"51G/79 (100:5)",40,0,1,0,,,
1986,354,"51G/79 (150:5)",50,0,1,0,,,
1987,354,"51G/79 (2.4A)",20,0,1,0,,,
1988,354,"51G/79 (200:5)",60,0,1,0,,,
1989,354,"51G/79 (300:5)",70,0,1,0,,,
1990,354,"51G/79 (4.9A)",30,0,1,0,,,
1991,354,"51G/79 (All CT)",80,0,1,0,,,
1992,354,"51G/79 (All Par",100,0,1,0,,,
1993,354,"51G/79 (All Ser",90,0,1,0,,,
1994,354,"51G/79 DT",110,0,1,0,,,
1995,354,"51G/79 Fast",120,0,1,0,,,
1996,354,"GND min Trip",140,0,1,0,,,
1997,354,"Recloser",10,0,0,0,,,
8320,355,"Ground Trip",20,0,1,0,,,
8321,355,"Recloser",10,0,0,0,,,
8291,356,"Ground Trip",20,0,1,0,,,
8292,356,"Recloser",10,0,0,0,,,
6587,357,"50",10,0,0,0,,,
6588,357,"50G",30,0,1,0,,,
6589,357,"50GS",40,0,1,0,,,
6590,357,"50N",20,0,1,0,,,
6966,358,"50",20,0,0,0,,,
6967,358,"51N/50N",10,0,1,0,,,
6968,358,"51V",30,0,0,0,,,
6969,358,"51VC",40,0,0,0,,,
6037,359,"51G",10,0,1,0,,,
6038,360,"51G",10,0,1,0,,,
6617,361,"49",10,2,0,0,,,
6618,361,"51/50",20,2,0,0,,,
6619,361,"51/50G",30,2,1,0,,,
9439,362,"49",10,1,0,0,,,
9440,362,"51/50",20,1,0,0,,,
9441,362,"51G/50G",30,1,1,0,,,
7693,363,"87",10,0,2,0,,,
7694,364,"87",10,0,2,0,,,
7222,365,"50GS",10,0,1,0,,,
10847,366,"46",110,0,3,0,,,
10848,366,"46 IEC",120,1,3,0,,,
10849,366,"48",130,0,3,0,,,
10850,366,"48 IEC",150,1,3,0,,,
10851,366,"49",140,0,0,0,,,
10852,366,"51/50",10,0,0,0,,,
10853,366,"51/50 IEC",20,1,0,0,,,
12823,366,"51/50 Maint",200,0,4,0,,,
10878,366,"51/50/50 ANSI",160,0,0,0,,,
10876,366,"51/50/50 DT",30,0,0,0,,,
10879,366,"51/50/50 IEC",170,1,0,0,,,
10854,366,"51N/50N",40,0,1,0,,,
10877,366,"51N/50N DT",60,0,0,0,,,
10855,366,"51N/50N IEC",50,1,1,0,,,
10880,366,"51N/50N/50N ANS",180,0,1,0,,,
10881,366,"51N/50N/50N IEC",190,1,1,0,,,
10856,366,"67",70,0,3,0,,,
10857,366,"67 IEC",80,1,3,0,,,
10858,366,"67N",90,0,3,0,,,
10859,366,"67N IEC",100,1,3,0,,,
6929,367,"51N",10,0,1,0,,,
6930,367,"51V",20,0,0,0,,,
12320,368,"46 ANSI",50,0,1,0,,,
12321,368,"46 DT",70,2,1,0,,,
12322,368,"46 IEC",60,0,1,0,,,
12323,368,"50",20,0,0,0,,,
12324,368,"51G/50G",30,0,1,0,,,
12325,368,"51G/50G IEC",40,0,0,0,,,
12326,368,"51VC",10,0,0,0,,,
6117,369,"87",10,0,2,0,,,
5958,370,"46",10,0,3,0,,,
5952,371,"49/50",10,0,0,0,,,
9486,372,"49/50",10,0,0,0,,,
9489,374,"46",10,0,3,0,,,
10555,375,"51/50 ANSI",10,0,0,0,,,
10556,375,"51/50 IEC",20,1,0,0,,,
10557,375,"51/50 Recloser",100,0,0,0,,,
10558,375,"51G/50G ANSI",50,0,1,0,,,
10559,375,"51G/50G IEC",60,1,1,0,,,
10560,375,"51G/50G Reclose",120,0,1,0,,,
10561,375,"51N/50N ANSI",30,0,1,0,,,
10562,375,"51N/50N IEC",40,1,1,0,,,
10563,375,"51N/50N Reclose",110,0,1,0,,,
10564,375,"51Q/50Q ANSI",70,0,3,0,,,
10565,375,"51Q/50Q IEC",80,1,3,0,,,
10566,375,"51Q/50Q Reclose",130,0,1,0,,,
10567,375,"79/50",90,0,0,0,,,
5856,376,"50GS",10,0,1,0,,,
5876,377,"51",10,0,0,0,,,
9652,378,"50",30,0,0,0,,,
9653,378,"50G",20,0,1,0,,,
9654,378,"50GS",10,0,1,0,,,
7557,379,"51",10,0,0,0,,,
7558,380,"51",10,0,0,0,,,
6584,381,"87",10,0,2,0,,,
6975,382,"49",70,0,0,0,,,
6976,382,"50",80,0,0,0,,,
6977,382,"51 VC IEC",90,1,0,0,,,
6978,382,"51 VR IEC",100,1,0,0,,,
6979,382,"51N/50N",10,0,1,0,,,
6980,382,"51N/50N IEC",20,1,1,0,,,
6981,382,"51VC",40,0,0,0,,,
6982,382,"51VR",50,0,0,0,,,
6983,382,"67N",60,0,3,0,,,
6944,383,"51/50 ANSI",10,0,0,0,,,
6945,383,"51/50 IEC",20,1,0,0,,,
6946,383,"51G/50G ANSI",30,0,1,0,,,
6947,383,"51G/50G IEC",40,1,1,0,,,
6948,383,"51N ANSI",50,0,1,0,,,
6949,383,"51N IEC",60,1,1,0,,,
7024,385,"51",10,0,0,0,,,
7025,385,"51G",20,0,1,0,,,
2076,386,"50G",10,0,1,0,,,
6993,387,"50G",10,0,1,0,,,
2079,388,"50G",10,0,1,0,,,
8249,389,"50G",10,0,1,0,,,
8036,390,"49/50",10,0,0,0,,,
9362,391,"50G",10,0,1,0,,,
6445,392,"50",10,0,0,0,,,
6446,392,"50G",20,0,1,0,,,
2094,393,"50G",10,0,1,0,,,
8666,394,"51",10,0,0,0,,,
5877,395,"49",10,0,0,0,,,
5875,396,"49",10,0,0,0,,,
10148,396,"50G",20,0,1,0,,,
7661,397,"49",10,0,0,0,,,
2162,398,"49",10,1,0,0,,,
9028,399,"49/50 LR",10,1,0,0,,,
9029,399,"49/50 SC",30,1,0,0,,,
9030,399,"50G",20,1,1,0,,,
7374,400,"87/50",10,0,2,0,,,
7401,401,"87",10,0,2,0,,,
8004,402,"87/50",10,0,2,0,,,
6923,403,"51/50",10,0,0,0,,,
6924,403,"51N/50N",20,0,1,0,,,
6925,403,"51Q/50Q",30,0,3,0,,,
6926,403,"51V",50,0,0,0,,,
6927,403,"67",40,0,3,0,,,
5878,404,"49",10,0,0,0,,,
7882,405,"87",10,0,2,0,,,
9535,406,"51/50",10,0,0,0,,,
11781,406,"51/50/50",20,0,0,0,,,
9536,407,"51/50",10,0,0,0,,,
9537,408,"51/50",10,0,0,0,,,
9538,409,"51/50",10,0,0,0,,,
9533,410,"51/50",10,0,0,0,,,
9334,411,"49",10,0,0,0,,,
9534,412,"51/50",10,0,0,0,,,
9539,413,"51/50",10,0,0,0,,,
9255,414,"46",60,0,3,0,,,
9256,414,"51/50 ANSI",10,0,0,0,,,
9257,414,"51/50 DT",20,0,0,0,,,
9258,414,"51/50 IEC",40,1,0,0,,,
9259,414,"51N/50N",70,2,1,0,,,
9260,414,"51V",30,0,0,0,,,
9261,414,"87",50,0,2,0,,,
2188,415,"50",10,0,0,0,,,
8847,416,"51 IEC",40,1,0,0,,,
11973,416,"51/50 IEC",20,1,0,0,,,
8849,416,"51/50 IEEE",10,0,0,0,,,
8850,416,"51G/50G IEC",80,1,1,0,,,
8851,416,"51G/50G IEEE",70,0,1,0,,,
8852,416,"51IEEE",30,0,0,0,,,
8853,416,"51N IEC",60,1,1,0,,,
8854,416,"51N IEEE",50,0,1,0,,,
8855,416,"51N/50N IEC",100,1,1,0,,,
8856,416,"51N/50N IEEE",90,0,1,0,,,
8741,417,"51/50 IEC",20,1,0,0,"","",""
8742,417,"51/50 IEEE",10,0,0,0,,,
8743,417,"51G/50G IEC",40,1,1,0,,,
8744,417,"51G/50G IEEE",30,0,1,0,,,
8745,417,"51N/50N IEC",60,1,1,0,,,
8746,417,"51N/50N IEEE",50,0,1,0,,,
10634,417,"51Q/50Q IEC",80,1,1,0,,,
10633,417,"51Q/50Q IEEE",70,0,1,0,,,
8747,417,"67 IEC",100,1,0,0,,,
8748,417,"67 IEEE",90,0,0,0,,,
8749,417,"67N IEC",120,1,1,0,,,
8750,417,"67N IEEE",110,0,1,0,,,
9634,418,"51/50",10,0,0,0,,,
9635,418,"51G/50G",30,0,1,0,,,
9636,418,"51N/50N",20,0,1,0,,,
2213,419,"51/50",10,0,0,0,,,
2216,420,"51/50",10,0,0,0,,,
9487,421,"87",10,0,2,0,,,
9488,422,"87",10,0,2,0,,,
7324,423,"51/50",10,0,0,0,,,
7325,423,"51/50 IEC",20,1,0,0,,,
7326,423,"51G/50G",30,0,1,0,,,
7327,423,"51G/50G IEC",40,1,1,0,,,
7328,423,"51N/50N",50,0,1,0,,,
7329,423,"51N/50N IEC",60,1,1,0,,,
7330,424,"51/50 HISET",10,0,0,0,,,
7331,424,"51/50 LOSET",20,0,0,0,,,
7332,424,"51G/50G HISET",30,0,1,0,,,
7333,424,"51G/50G LOSET",40,0,1,0,,,
9113,425,"51/50",10,1,0,0,,,
9114,425,"51/50 DT",20,1,0,0,,,
9115,425,"51N/50N",30,1,1,0,,,
9116,425,"51N/50N DT",40,0,1,0,,,
5866,426,"49/50 MJ",20,0,0,0,,,
5867,426,"49/50 SC",10,0,0,0,,,
5868,426,"50G",30,0,1,0,,,
7057,427,"67N",30,0,1,0,,,
7058,427,"67N DT",40,0,1,0,,,
7059,427,"67P",10,0,0,0,,,
7060,427,"67P DT",20,0,0,0,,,
7061,427,"67Q",90,0,1,0,,,
7062,427,"67Q DT",100,0,1,0,,,
7063,427,"67R",70,0,0,0,,,
7064,427,"67R DT",80,0,0,0,,,
7065,427,"67SEF",50,0,1,0,,,
7066,427,"67SEF DT",60,0,1,0,,,
7076,428,"51/50N",40,0,1,0,,,
7077,428,"51/50P",10,0,0,0,,,
7078,428,"51/50Q",20,0,3,0,,,
7079,428,"51/50R",30,0,0,0,,,
8966,429,"49/50LJ",20,0,0,0,,,
8967,429,"49/50P",10,0,0,0,,,
8968,429,"50G",40,0,1,0,,,
8969,429,"50GS",50,0,1,0,,,
8970,429,"50N",30,0,1,0,,,
9397,430,"49/50MJ",20,0,0,0,,,
9398,430,"49/50P",10,0,0,0,,,
9399,430,"50G",30,0,1,0,,,
2263,432,"ANS",10,0,3,0,,,
9490,433,"51/50",10,0,0,0,,,
9031,434,"49",10,0,0,0,,,
9032,434,"50",20,0,0,0,,,
9033,434,"51G/50G",30,0,1,0,,,
9042,435,"51/50 DT",10,0,0,0,,,
9043,436,"51/50",10,0,0,0,,,
9044,437,"51/50 ANSI",40,0,0,0,,,
9045,437,"51/50 DT",10,0,0,0,,,
9046,437,"51/50 IEC",30,1,0,0,,,
9047,437,"51G/50G ANSI",60,0,1,0,,,
9048,437,"51G/50G DT",20,0,1,0,,,
9049,437,"51G/50G IEC",50,1,1,0,,,
7022,438,"51",10,0,0,0,,,
7023,438,"51G",20,0,1,0,,,
9506,439,"50 IIT",20,0,0,0,,,
9507,439,"51/50 IT",10,0,0,0,,,
6668,440,"51/50 IEC",10,1,0,0,,,
6669,440,"51G/50G IEC",30,1,1,0,,,
6670,440,"51N/50N IEC",20,1,1,0,,,
6658,441,"51/50 IEC",10,1,0,0,,,
6659,442,"51/50 IEC",10,1,0,0,,,
6660,443,"51/50 IEC",10,1,0,0,,,
6661,443,"51G/50G IEC",30,1,1,0,,,
6662,443,"51N/50N IEC",20,1,1,0,,,
6663,444,"51/50 IEC",10,1,0,0,,,
6664,444,"51G/50G IEC",30,1,1,0,,,
6665,444,"51N/50N IEC",20,1,1,0,,,
6666,445,"51/50 IEC",10,1,0,0,,,
6667,446,"51/50 IEC",10,1,0,0,,,
6671,447,"51N",20,0,1,0,,,
6672,447,"51VC IEC",10,1,0,0,,,
8608,448,"50N/51N",60,1,1,0,,,
8609,448,"51/50",10,1,0,0,,,
8610,448,"51/50 DT",20,0,0,0,,,
8611,448,"51G/50G",70,1,1,0,,,
8612,448,"51G/50G DT",90,0,1,0,,,
8613,448,"51N/50N DT",80,0,1,0,,,
8614,448,"67",40,1,3,0,,,
8615,448,"67DT",50,0,3,0,,,
8616,448,"67N",30,0,3,0,,,
2457,449,"50L",10,0,0,0,,,
11180,449,"50L - HSO1",20,0,0,0,,,
11181,449,"50L - HSO2",30,0,0,0,,,
2394,450,"49",10,1,0,0,,,
2396,450,"50",30,1,0,0,,,
2397,450,"50G",40,1,1,0,,,
2395,450,"51 Stall",20,1,0,0,,,
9391,451,"49/50 JAM",10,0,0,0,,,
9392,451,"49/50 SC",20,0,0,0,,,
9393,451,"50G",30,0,1,0,,,
9406,452,"51/50",20,0,0,0,,,
9407,452,"51/50 DT",10,0,0,0,,,
9408,452,"51/50 IEC",70,1,0,0,,,
9409,452,"51N/50N",40,0,1,0,,,
9410,452,"51N/50N DT",30,0,1,0,,,
9411,452,"51N/50N IEC",80,1,1,0,,,
9412,452,"51SN/50SN",60,0,1,0,,,
9413,452,"51SN/50SN DT",50,0,1,0,,,
9414,452,"51SN/50SN IEC",90,1,1,0,,,
5977,453,"51/50",10,0,0,0,,,
5978,454,"51/50",10,0,0,0,,,
5979,455,"51/50",10,0,0,0,,,
5980,456,"51/50",10,0,0,0,,,
5981,457,"51/50",10,0,0,0,,,
6039,458,"51/50",10,0,0,0,,,
6040,458,"51/50DT",20,0,0,0,,,
6041,458,"51N/50N",50,0,1,0,,,
6042,458,"51N/50N DT",60,0,1,0,,,
6043,458,"51P/50P",30,0,0,0,,,
6044,458,"51P/50P DT",40,0,0,0,,,
6089,459,"67N",10,0,1,0,,,
6090,460,"67N",10,0,1,0,,,
6091,461,"67N",10,0,1,0,,,
6092,462,"67N",10,0,1,0,,,
6093,463,"67N",10,0,1,0,,,
6094,464,"67N",10,0,1,0,,,
6095,465,"67N",10,0,1,0,,,
6096,466,"67N",10,0,1,0,,,
6097,467,"67N",10,0,1,0,,,
6098,468,"67N",10,0,1,0,,,
6099,469,"67N",10,0,1,0,,,
6100,470,"67N",10,0,1,0,,,
6101,471,"67N",10,0,1,0,,,
6102,472,"67N",10,0,1,0,,,
6103,473,"67N",10,0,1,0,,,
6104,474,"67N",10,0,1,0,,,
6105,475,"67N",10,0,1,0,,,
6106,476,"67N",10,0,1,0,,,
6107,477,"67N",10,0,1,0,,,
6108,478,"67N",10,0,1,0,,,
6109,479,"67N",10,0,1,0,,,
6184,480,"51/50",10,1,0,0,,,
6185,480,"51/50 DT",30,1,0,0,,,
6186,480,"51N/50N",20,1,1,0,,,
6238,481,"51/50/50",10,1,0,0,,,
6239,481,"51/50/50 DT",20,2,0,0,,,
6240,481,"51N/50N/50N",30,1,1,0,,,
6241,481,"67",40,1,3,0,,,
6242,481,"67N",50,1,1,0,,,
6304,482,"51/50",10,0,0,0,,,
6305,482,"51/50 DT",20,0,0,0,,,
6306,482,"51N",30,0,1,0,,,
6307,482,"51N DT",40,0,1,0,,,
6439,483,"51/50",10,0,0,0,,,
6440,483,"51N/50N",20,0,1,0,,,
7623,484,"51",10,0,0,0,,,
8035,485,"49/50",10,0,0,0,,,
10860,486,"46",90,0,3,0,,,
10861,486,"46 IEC",100,1,3,0,,,
10862,486,"48",110,0,3,0,,,
10863,486,"48 IEC",130,1,3,0,,,
10864,486,"49",120,0,0,0,,,
10865,486,"51/50",10,0,0,0,,,
10866,486,"51/50 IEC",20,1,0,0,,,
10867,486,"51N/50N",30,0,1,0,,,
10868,486,"51N/50N IEC",40,1,1,0,,,
10869,486,"67",50,0,3,0,,,
10870,486,"67 IEC",60,1,3,0,,,
10871,486,"67N",70,0,3,0,,,
10872,486,"67N IEC",80,1,3,0,,,
9192,487,"46",90,0,3,0,,,
9193,487,"46 IEC",100,1,3,0,,,
9194,487,"48",110,0,3,0,,,
9195,487,"48 IEC",130,1,3,0,,,
9196,487,"49",120,0,0,0,,,
9197,487,"51/50",10,0,0,0,,,
9198,487,"51/50 IEC",20,1,0,0,,,
9199,487,"51N/50N",30,0,1,0,,,
9200,487,"51N/50N IEC",40,1,1,0,,,
9201,487,"67",50,0,3,0,,,
9202,487,"67 IEC",60,1,3,0,,,
9203,487,"67N",70,0,3,0,,,
9204,487,"67N IEC",80,1,3,0,,,
9241,488,"49",70,0,0,0,,,
9242,488,"51/50 ANSI",10,0,0,0,,,
9243,488,"51/50 DT",20,0,0,0,,,
9244,488,"51/50 GN",60,0,1,0,,,
9245,488,"51/50 IEC",40,1,0,0,,,
9246,488,"51V",30,0,0,0,,,
9247,488,"87",50,0,2,0,,,
7206,489,"50",20,0,0,0,,,
7207,489,"67",10,0,3,0,,,
9642,490,"67N",10,0,3,0,,,
9643,491,"67N",10,0,3,0,,,
9644,492,"67N",10,0,3,0,,,
6883,493,"51/50",10,0,0,0,,,
6884,493,"51G/50G",30,0,1,0,,,
6885,493,"51N/50N",20,0,1,0,,,
6917,494,"50TN",50,0,1,0,,,
6918,494,"50TP",40,0,0,0,,,
6919,494,"51/50",10,0,0,0,,,
6920,494,"51N/50N",20,0,1,0,,,
6921,494,"51V",30,0,0,0,,,
6922,494,"51V/50",60,0,0,0,,,
6610,495,"51/50",10,1,0,0,,,
6611,495,"51/50(EI20xDT)",20,1,0,0,,,
9945,495,"51/50/50",30,1,0,0,,,
9949,495,"51/50/50 EI20x",40,0,0,0,,,
9946,495,"51/50/50N",50,1,1,0,,,
9948,495,"51/50/50N EI20x",70,1,1,0,,,
9947,495,"51/50/50N SEF",60,1,1,0,,,
6620,496,"87",10,0,2,0,,,
6621,497,"51",10,1,0,0,,,
6622,497,"51N/50N",20,1,1,0,,,
6623,497,"51VC",30,1,0,0,,,
6624,498,"87",10,1,2,0,,,
9438,499,"67",10,0,3,0,,,
7234,500,"GF",30,0,1,0,,,
7235,500,"LT/Inst",10,0,3,0,,,
7236,500,"ST/Inst",20,0,3,0,,,
7237,501,"GF",30,0,1,0,,,
7238,501,"LT/Inst",10,0,3,0,,,
7239,501,"ST/Inst",20,0,3,0,,,
7240,502,"GF",30,0,1,0,,,
7241,502,"LT/Inst",10,0,3,0,,,
7242,502,"ST/Inst",20,0,3,0,,,
7243,503,"LT/Inst",10,0,3,0,,,
11436,503,"LT/ST/Inst",30,0,0,1,"Federal Pioneer","USD-3","LVPCB"
7244,503,"ST/Inst",20,0,3,0,,,
7245,504,"GF",30,0,1,0,,,
7246,504,"LT/Inst",10,0,3,0,,,
7247,504,"LT/ST/Inst",40,0,0,1,"Federal Pioneer","USD-6","LVPCB"
7248,504,"ST/Inst",20,0,3,0,,,
8250,505,"51G",10,0,1,0,,,
9022,506,"51/50",10,1,0,0,,,
9023,506,"51N",20,1,1,0,,,
9024,507,"51/50",10,1,0,0,,,
9025,507,"51G/50G",20,1,1,0,,,
9026,508,"51/50",10,1,0,0,,,
9027,508,"51G/50G",20,1,1,0,,,
9404,509,"51G DT",10,0,1,0,,,
9442,510,"50L",50,1,0,0,,,
9443,510,"50N L",60,1,1,0,,,
9444,510,"51/50",10,1,0,0,,,
9445,510,"51/50 DT",20,1,0,0,,,
9446,510,"51/50/50",70,1,0,0,,,
9447,510,"51/50/50 DT",80,2,0,0,,,
9448,510,"51/50/50N",90,1,1,0,,,
9449,510,"51/50/50N DT",100,2,1,0,,,
9450,510,"51N/50N",30,1,1,0,,,
9451,510,"51N/50N DT",40,1,1,0,,,
9458,511,"50L",50,1,0,0,,,
9459,511,"51/50",10,1,0,0,,,
9460,511,"51/50 DT",20,2,0,0,,,
9461,511,"51/50/50N",70,1,1,0,,,
9462,511,"51/50/50N DT",80,2,1,0,,,
9463,511,"51N L",60,1,1,0,,,
9464,511,"51N/50N",30,1,1,0,,,
9465,511,"51N/50N DT",40,2,1,0,,,
8268,512,"51N/50N",10,1,1,0,,,
8269,513,"51",10,1,0,0,,,
8270,514,"51/50",10,1,0,0,,,
8271,515,"51/50",10,0,0,0,,,
8272,516,"51/50",10,0,0,0,,,
8273,516,"51N/50N",20,0,1,0,,,
9347,517,"51N",10,0,1,0,,,
6990,518,"49/50",10,0,0,0,,,
6991,518,"50N",20,0,1,0,,,
6130,519,"51LT ANSI",70,0,0,0,,,
6131,519,"51LT DT",90,2,0,0,,,
6132,519,"51LT IEC",80,1,0,0,,,
6133,519,"51N/50N ANSI",20,0,1,0,,,
6134,519,"51N/50N DT",60,0,1,0,,,
6135,519,"51N/50N IEC",40,1,1,0,,,
6136,519,"51P/50P ANSI",10,0,0,0,,,
6137,519,"51P/50P DT",50,2,0,0,,,
6138,519,"51P/50P IEC",30,1,0,0,,,
6631,520,"51/50",10,0,0,0,,,
6632,520,"51/50 DT",20,2,0,0,,,
6633,520,"51/50 IEC",30,1,0,0,,,
6962,521,"51N",10,0,1,0,,,
6963,521,"51N IEC",20,1,1,0,,,
6964,521,"51V",30,0,0,0,,,
6965,521,"51V IEC",40,1,0,0,,,
6996,522,"51/50",10,0,0,0,,,
6997,522,"51G/50G",20,0,1,0,,,
8140,523,"49/50",10,0,0,0,,,
8141,523,"50N",20,0,1,0,,,
8142,523,"51 Stall",30,0,0,0,,,
7779,524,"49",10,0,0,0,,,
7780,524,"50",20,0,0,0,,,
7781,524,"50G",30,0,1,0,,,
8943,525,"49",10,0,0,0,,,
8944,525,"49 Sec Amps",70,0,0,0,,,
8945,525,"50",60,0,0,0,,,
8946,525,"50 Jam",50,0,0,0,,,
8947,525,"50G",20,0,1,0,,,
8948,525,"50N",30,0,1,0,,,
8949,525,"50Q",40,0,3,0,,,
8438,526,"51/50",10,0,0,0,,,
8439,526,"51/50 IEC",30,0,0,0,,,
8440,526,"51G/50G",20,0,1,0,,,
9659,527,"50",20,0,0,0,,,
9660,527,"50/50",10,0,0,0,,,
9661,527,"50G/50G",50,0,0,0,,,
9662,527,"51",30,0,0,0,,,
9663,527,"51V",40,0,0,0,,,
4186,528,"51/50/50 ANSI",10,0,0,0,,,
4188,528,"51/50/50 I^xT",30,2,0,0,,,
4187,528,"51/50/50 IEC",20,1,0,0,,,
4189,528,"51N/50N/50N",40,0,1,0,,,
4190,528,"51N/50N/50N IEC",50,1,1,0,,,
4191,528,"51N/50N/50N IxT",60,2,1,0,,,
7201,529,"50 Jam",20,0,0,0,,,
7202,529,"50G",50,0,1,0,,,
7203,529,"50N Run",40,0,1,0,,,
7204,529,"50N Start",30,0,1,0,,,
7205,529,"51/50",10,0,0,0,,,
2787,530,"51",10,0,0,0,,,
2789,530,"51G",30,0,1,0,,,
2788,530,"51N",20,0,1,0,,,
6842,531,"51/50",10,0,0,0,,,
6843,531,"51G/50G",20,0,1,0,,,
6844,531,"51N/50N",30,0,1,0,,,
6845,532,"51/50",10,0,0,0,,,
6846,532,"51G/50G",20,0,1,0,,,
6847,532,"51N/50N",30,0,1,0,,,
6157,533,"51",20,0,0,0,,,
6158,533,"51 DT",110,0,0,0,,,
6159,533,"51 IEC",50,1,0,0,,,
6160,533,"51 Rec P to P",210,0,0,0,,,
6161,533,"51 Recloser",80,0,0,0,,,
6162,533,"51/50",10,0,0,0,,,
6163,533,"51/50 DT",150,0,0,0,,,
6164,533,"51/50 DT IEC",180,1,0,0,,,
6165,533,"51/50 IEC",160,1,0,0,,,
6166,533,"51/79",190,0,0,0,,,
6167,533,"51G",40,0,1,0,,,
6168,533,"51G DT",130,0,1,0,,,
6169,533,"51G IEC",70,1,1,0,,,
6170,533,"51G Rec P to P",230,0,1,0,,,
6171,533,"51G Recloser",100,0,1,0,,,
6172,533,"51N",30,0,1,0,,,
6173,533,"51N DT",120,0,1,0,,,
6174,533,"51N IEC",60,1,1,0,,,
6175,533,"51N Rec P to P",220,0,1,0,,,
6176,533,"51N Recloser",90,0,1,0,,,
6177,533,"51N/50N",140,0,1,0,,,
6178,533,"51N/50N IEC",170,1,1,0,,,
6179,533,"51N/79",200,0,1,0,,,
7227,534,"GF",10,0,1,0,,,
7232,535,"GF",10,0,1,0,,,
7223,536,"GF",10,0,1,0,,,
7229,537,"GF",10,0,1,0,,,
7225,538,"GF",10,0,1,0,,,
7233,539,"GF",10,0,1,0,,,
