"ID","Section_ID","CurveName","TCCNumber","Ordinal","Discrete","StepSize","HorzAmps"
52778,52769,"140A-C","",29,1,0.10,0
52779,52769,"15A-A","",3,1,0.10,0
52780,52769,"15A-B","",13,1,0.10,0
52781,52769,"15A-C","",23,1,0.10,0
52782,52769,"200A-A","",10,1,0.10,0
52783,52769,"200A-B","",20,1,0.10,0
52784,52769,"200A-C","",30,1,0.10,0
52785,52769,"25A-A","",4,1,0.10,0
52786,52769,"25A-B","",14,1,0.10,0
52787,52769,"25A-C","",24,1,0.10,0
52788,52769,"35A-A","",5,1,0.10,0
52789,52769,"35A-B","",15,1,0.10,0
52790,52769,"35A-C","",25,1,0.10,0
52791,52769,"50A-A","",6,1,0.10,0
52792,52769,"50A-B","",16,1,0.10,0
52793,52769,"50A-C","",26,1,0.10,0
52794,52769,"5A-A","",1,1,0.10,0
52795,52769,"5A-B","",11,1,0.10,0
52796,52769,"5A-C","",21,1,0.10,0
52797,52769,"70A-A","",7,1,0.10,0
52798,52769,"70A-B","",17,1,0.10,0
52799,52769,"70A-C","",27,1,0.10,0
52803,52802,"1","",1,1,0.10,0
52804,52802,"11","",10,1,0.10,0
52805,52802,"13","",11,1,0.10,0
52806,52802,"14","",12,1,0.10,0
52807,52802,"15","",13,1,0.10,0
52808,52802,"16","",14,1,0.10,0
52809,52802,"17","",15,1,0.10,0
52810,52802,"18","",16,1,0.10,0
52811,52802,"2","",2,1,0.10,0
52812,52802,"3","",3,1,0.10,0
52813,52802,"4","",4,1,0.10,0
52814,52802,"5","",5,1,0.10,0
52815,52802,"6","",6,1,0.10,0
52816,52802,"7","",7,1,0.10,0
52817,52802,"8","",8,1,0.10,0
52818,52802,"9","",9,1,0.10,0
52819,52802,"K","",17,1,0.10,0
52822,52821,"A","",1,1,0.10,0
52823,52821,"B","",2,1,0.10,0
52824,52821,"C","",3,1,0.10,0
52825,52821,"D","",4,1,0.10,0
52826,52821,"E","",5,1,0.10,0
52827,52821,"F","",6,1,0.10,0
52828,52821,"G","",7,1,0.10,0
52829,52821,"H","",8,1,0.10,0
52830,52821,"J","",9,1,0.10,0
52831,52821,"K","",10,1,0.10,0
52832,52821,"L","",11,1,0.10,0
52833,52821,"M","",12,1,0.10,0
52834,52821,"N","",13,1,0.10,0
52835,52821,"P","",14,1,0.10,0
52836,52821,"R","",15,1,0.10,0
52837,52821,"T","",16,1,0.10,0
52838,52821,"V","",17,1,0.10,0
52839,52821,"W","",18,1,0.10,0
52840,52821,"Y","",19,1,0.10,0
52841,52821,"Z","",20,1,0.10,0
52844,52843,"A100","",5,1,0.10,0
52845,52843,"A140","",6,1,0.10,0
52846,52843,"A160","",7,1,0.10,0
52847,52843,"A185","",8,1,0.10,0
52848,52843,"A225","",9,1,0.10,0
52849,52843,"A25","",1,1,0.10,0
52850,52843,"A280","",10,1,0.10,0
52851,52843,"A35","",2,1,0.10,0
52852,52843,"A400","",11,1,0.10,0
52853,52843,"A400X","",12,1,0.10,0
52854,52843,"A50","",3,1,0.10,0
52855,52843,"A560","",13,1,0.10,0
52856,52843,"A560X","",14,1,0.10,0
52857,52843,"A70","",4,1,0.10,0
52858,52843,"B100","",19,1,0.10,0
52859,52843,"B140","",20,1,0.10,0
52860,52843,"B160","",21,1,0.10,0
52861,52843,"B185","",22,1,0.10,0
52862,52843,"B225","",23,1,0.10,0
52863,52843,"B25","",15,1,0.10,0
52864,52843,"B280","",24,1,0.10,0
52865,52843,"B35","",16,1,0.10,0
52866,52843,"B400","",25,1,0.10,0
52867,52843,"B400X","",26,1,0.10,0
52868,52843,"B50","",17,1,0.10,0
52869,52843,"B560","",27,1,0.10,0
52870,52843,"B560X","",28,1,0.10,0
52871,52843,"B70","",18,1,0.10,0
52872,52843,"C100","",33,1,0.10,0
52873,52843,"C140","",34,1,0.10,0
52874,52843,"C160","",35,1,0.10,0
52875,52843,"C185","",36,1,0.10,0
52876,52843,"C225","",37,1,0.10,0
52877,52843,"C25","",29,1,0.10,0
52878,52843,"C280","",38,1,0.10,0
52879,52843,"C35","",30,1,0.10,0
52880,52843,"C400","",39,1,0.10,0
52881,52843,"C400X","",40,1,0.10,0
52882,52843,"C50","",31,1,0.10,0
52883,52843,"C560","",41,1,0.10,0
52884,52843,"C560X","",42,1,0.10,0
52885,52843,"C70","",32,1,0.10,0
52886,52843,"D100","",47,1,0.10,0
52887,52843,"D140","",48,1,0.10,0
52888,52843,"D160","",49,1,0.10,0
52889,52843,"D185","",50,1,0.10,0
52890,52843,"D225","",51,1,0.10,0
52891,52843,"D25","",43,1,0.10,0
52892,52843,"D280","",52,1,0.10,0
52893,52843,"D35","",44,1,0.10,0
52894,52843,"D400","",53,1,0.10,0
52895,52843,"D400X","",54,1,0.10,0
52896,52843,"D50","",45,1,0.10,0
52897,52843,"D560","",55,1,0.10,0
52898,52843,"D560X","",56,1,0.10,0
52899,52843,"D70","",46,1,0.10,0
52900,52843,"E100","",61,1,0.10,0
52901,52843,"E140","",62,1,0.10,0
52902,52843,"E160","",63,1,0.10,0
52903,52843,"E185","",64,1,0.10,0
52904,52843,"E225","",65,1,0.10,0
52905,52843,"E25","",57,1,0.10,0
52906,52843,"E280","",66,1,0.10,0
52907,52843,"E35","",58,1,0.10,0
52908,52843,"E400","",67,1,0.10,0
52909,52843,"E400X","",68,1,0.10,0
52910,52843,"E50","",59,1,0.10,0
52911,52843,"E560","",69,1,0.10,0
52912,52843,"E560X","",70,1,0.10,0
52913,52843,"E70","",60,1,0.10,0
52916,52915,"1","",1,1,0.10,0
52917,52915,"11","",10,1,0.10,0
52918,52915,"13","",11,1,0.10,0
52919,52915,"14","",12,1,0.10,0
52920,52915,"15","",13,1,0.10,0
52921,52915,"16","",14,1,0.10,0
52922,52915,"17","",15,1,0.10,0
52923,52915,"18","",16,1,0.10,0
52924,52915,"2","",2,1,0.10,0
52925,52915,"3","",3,1,0.10,0
52926,52915,"4","",4,1,0.10,0
52927,52915,"5","",5,1,0.10,0
52928,52915,"6","",6,1,0.10,0
52929,52915,"7","",7,1,0.10,0
52930,52915,"8","",8,1,0.10,0
52931,52915,"9","",9,1,0.10,0
52932,52915,"K","",17,1,0.10,0
52935,52934,"A","",1,1,0.10,0
52936,52934,"B","",2,1,0.10,0
52937,52934,"C","",3,1,0.10,0
52938,52934,"D","",4,1,0.10,0
52939,52934,"E","",5,1,0.10,0
52940,52934,"F","",6,1,0.10,0
52941,52934,"G","",7,1,0.10,0
52942,52934,"H","",8,1,0.10,0
52943,52934,"J","",9,1,0.10,0
52944,52934,"K","",10,1,0.10,0
52945,52934,"L","",11,1,0.10,0
52946,52934,"M","",12,1,0.10,0
52947,52934,"N","",13,1,0.10,0
52948,52934,"P","",14,1,0.10,0
52949,52934,"R","",15,1,0.10,0
52950,52934,"T","",16,1,0.10,0
52951,52934,"V","",17,1,0.10,0
52952,52934,"W","",18,1,0.10,0
52953,52934,"Y","",19,1,0.10,0
52954,52934,"Z","",20,1,0.10,0
52957,52956,"A100","",5,1,0.10,0
52958,52956,"A140","",6,1,0.10,0
52959,52956,"A160","",7,1,0.10,0
52960,52956,"A185","",8,1,0.10,0
52961,52956,"A225","",9,1,0.10,0
52962,52956,"A25","",1,1,0.10,0
52963,52956,"A280","",10,1,0.10,0
52964,52956,"A35","",2,1,0.10,0
52965,52956,"A400","",11,1,0.10,0
52966,52956,"A400X","",12,1,0.10,0
52967,52956,"A50","",3,1,0.10,0
52968,52956,"A560","",13,1,0.10,0
52969,52956,"A560X","",14,1,0.10,0
52970,52956,"A70","",4,1,0.10,0
52971,52956,"B100","",19,1,0.10,0
52972,52956,"B140","",20,1,0.10,0
52973,52956,"B160","",21,1,0.10,0
52974,52956,"B185","",22,1,0.10,0
52975,52956,"B225","",23,1,0.10,0
52976,52956,"B25","",15,1,0.10,0
52977,52956,"B280","",24,1,0.10,0
52978,52956,"B35","",16,1,0.10,0
52979,52956,"B400","",25,1,0.10,0
52980,52956,"B400X","",26,1,0.10,0
52981,52956,"B50","",17,1,0.10,0
52982,52956,"B560","",27,1,0.10,0
52983,52956,"B560X","",28,1,0.10,0
52984,52956,"B70","",18,1,0.10,0
52985,52956,"C100","",33,1,0.10,0
52986,52956,"C140","",34,1,0.10,0
52987,52956,"C160","",35,1,0.10,0
52988,52956,"C185","",36,1,0.10,0
52989,52956,"C225","",37,1,0.10,0
52990,52956,"C25","",29,1,0.10,0
52991,52956,"C280","",38,1,0.10,0
52992,52956,"C35","",30,1,0.10,0
52993,52956,"C400","",39,1,0.10,0
52994,52956,"C400X","",40,1,0.10,0
52995,52956,"C50","",31,1,0.10,0
52996,52956,"C560","",41,1,0.10,0
52997,52956,"C560X","",42,1,0.10,0
52998,52956,"C70","",32,1,0.10,0
52999,52956,"D100","",47,1,0.10,0
53000,52956,"D140","",48,1,0.10,0
53001,52956,"D160","",49,1,0.10,0
53002,52956,"D185","",50,1,0.10,0
53003,52956,"D225","",51,1,0.10,0
53004,52956,"D25","",43,1,0.10,0
53005,52956,"D280","",52,1,0.10,0
53006,52956,"D35","",44,1,0.10,0
53007,52956,"D400","",53,1,0.10,0
53008,52956,"D400X","",54,1,0.10,0
53009,52956,"D50","",45,1,0.10,0
53010,52956,"D560","",55,1,0.10,0
53011,52956,"D560X","",56,1,0.10,0
53012,52956,"D70","",46,1,0.10,0
53013,52956,"E100","",61,1,0.10,0
53014,52956,"E140","",62,1,0.10,0
53015,52956,"E160","",63,1,0.10,0
53016,52956,"E185","",64,1,0.10,0
53017,52956,"E225","",65,1,0.10,0
53018,52956,"E25","",57,1,0.10,0
53019,52956,"E280","",66,1,0.10,0
53020,52956,"E35","",58,1,0.10,0
53021,52956,"E400","",67,1,0.10,0
53022,52956,"E400X","",68,1,0.10,0
53023,52956,"E50","",59,1,0.10,0
53024,52956,"E560","",69,1,0.10,0
53025,52956,"E560X","",70,1,0.10,0
53026,52956,"E70","",60,1,0.10,0
53029,53028,"1","",1,1,0.10,0
53030,53028,"11","",10,1,0.10,0
53031,53028,"13","",11,1,0.10,0
53032,53028,"14","",12,1,0.10,0
53033,53028,"15","",13,1,0.10,0
53034,53028,"16","",14,1,0.10,0
53035,53028,"17","",15,1,0.10,0
53036,53028,"18","",16,1,0.10,0
53037,53028,"2","",2,1,0.10,0
53038,53028,"3","",3,1,0.10,0
53039,53028,"4","",4,1,0.10,0
53040,53028,"5","",5,1,0.10,0
53041,53028,"6","",6,1,0.10,0
53042,53028,"7","",7,1,0.10,0
53043,53028,"8","",8,1,0.10,0
53044,53028,"9","",9,1,0.10,0
53045,53028,"K","",17,1,0.10,0
53048,53047,"A","",1,1,0.10,0
53049,53047,"B","",2,1,0.10,0
53050,53047,"C","",3,1,0.10,0
53051,53047,"D","",4,1,0.10,0
53052,53047,"E","",5,1,0.10,0
53053,53047,"F","",6,1,0.10,0
53054,53047,"G","",7,1,0.10,0
53055,53047,"H","",8,1,0.10,0
53056,53047,"J","",9,1,0.10,0
53057,53047,"K","",10,1,0.10,0
53058,53047,"L","",11,1,0.10,0
53059,53047,"M","",12,1,0.10,0
53060,53047,"N","",13,1,0.10,0
53061,53047,"P","",14,1,0.10,0
53062,53047,"R","",15,1,0.10,0
53063,53047,"T","",16,1,0.10,0
53064,53047,"V","",17,1,0.10,0
53065,53047,"W","",18,1,0.10,0
53066,53047,"Y","",19,1,0.10,0
53067,53047,"Z","",20,1,0.10,0
53071,53070,"1","",1,1,0.10,0
53072,53070,"11","",10,1,0.10,0
53073,53070,"13","",11,1,0.10,0
53074,53070,"14","",12,1,0.10,0
53075,53070,"15","",13,1,0.10,0
53076,53070,"16","",14,1,0.10,0
53077,53070,"17","",15,1,0.10,0
53078,53070,"18","",16,1,0.10,0
53079,53070,"2","",2,1,0.10,0
53080,53070,"3","",3,1,0.10,0
53081,53070,"4","",4,1,0.10,0
53082,53070,"5","",5,1,0.10,0
53083,53070,"6","",6,1,0.10,0
53084,53070,"7","",7,1,0.10,0
53085,53070,"8","",8,1,0.10,0
53086,53070,"9","",9,1,0.10,0
53087,53070,"K","",17,1,0.10,0
53090,53089,"A","",1,1,0.10,0
53091,53089,"B","",2,1,0.10,0
53092,53089,"C","",3,1,0.10,0
53093,53089,"D","",4,1,0.10,0
53094,53089,"E","",5,1,0.10,0
53095,53089,"F","",6,1,0.10,0
53096,53089,"G","",7,1,0.10,0
53097,53089,"H","",8,1,0.10,0
53098,53089,"J","",9,1,0.10,0
53099,53089,"K","",10,1,0.10,0
53100,53089,"L","",11,1,0.10,0
53101,53089,"M","",12,1,0.10,0
53102,53089,"N","",13,1,0.10,0
53103,53089,"P","",14,1,0.10,0
53104,53089,"R","",15,1,0.10,0
53105,53089,"T","",16,1,0.10,0
53106,53089,"V","",17,1,0.10,0
53107,53089,"W","",18,1,0.10,0
53108,53089,"Y","",19,1,0.10,0
53109,53089,"Z","",20,1,0.10,0
53113,53112,"1","",1,1,0.10,0
53114,53112,"11","",10,1,0.10,0
53115,53112,"13","",11,1,0.10,0
53116,53112,"14","",12,1,0.10,0
53117,53112,"15","",13,1,0.10,0
53118,53112,"16","",14,1,0.10,0
53119,53112,"17","",15,1,0.10,0
53120,53112,"18","",16,1,0.10,0
53121,53112,"2","",2,1,0.10,0
53122,53112,"3","",3,1,0.10,0
53123,53112,"4","",4,1,0.10,0
53124,53112,"5","",5,1,0.10,0
53125,53112,"6","",6,1,0.10,0
53126,53112,"7","",7,1,0.10,0
53127,53112,"8","",8,1,0.10,0
53128,53112,"9","",9,1,0.10,0
53129,53112,"K","",17,1,0.10,0
53133,53132,"A","",1,1,0.10,0
53134,53132,"B","",2,1,0.10,0
53135,53132,"C","",3,1,0.10,0
53136,53132,"D","",4,1,0.10,0
53137,53132,"E","",5,1,0.10,0
53138,53132,"F","",6,1,0.10,0
53139,53132,"G","",7,1,0.10,0
53140,53132,"H","",8,1,0.10,0
53141,53132,"J","",9,1,0.10,0
53142,53132,"K","",10,1,0.10,0
53143,53132,"L","",11,1,0.10,0
53144,53132,"M","",12,1,0.10,0
53145,53132,"N","",13,1,0.10,0
53146,53132,"P","",14,1,0.10,0
53147,53132,"R","",15,1,0.10,0
53148,53132,"T","",16,1,0.10,0
53149,53132,"V","",17,1,0.10,0
53150,53132,"W","",18,1,0.10,0
53151,53132,"Y","",19,1,0.10,0
53152,53132,"Z","",20,1,0.10,0
53155,53154,"A100","",5,1,0.10,0
53156,53154,"A140","",6,1,0.10,0
53157,53154,"A160","",7,1,0.10,0
53158,53154,"A185","",8,1,0.10,0
53159,53154,"A225","",9,1,0.10,0
53160,53154,"A25","",1,1,0.10,0
53161,53154,"A280","",10,1,0.10,0
53162,53154,"A35","",2,1,0.10,0
53163,53154,"A400","",11,1,0.10,0
53164,53154,"A400X","",12,1,0.10,0
53165,53154,"A50","",3,1,0.10,0
53166,53154,"A560","",13,1,0.10,0
53167,53154,"A560X","",14,1,0.10,0
53168,53154,"A70","",4,1,0.10,0
53169,53154,"B100","",19,1,0.10,0
53170,53154,"B140","",20,1,0.10,0
53171,53154,"B160","",21,1,0.10,0
53172,53154,"B185","",22,1,0.10,0
53173,53154,"B225","",23,1,0.10,0
53174,53154,"B25","",15,1,0.10,0
53175,53154,"B280","",24,1,0.10,0
53176,53154,"B35","",16,1,0.10,0
53177,53154,"B400","",25,1,0.10,0
53178,53154,"B400X","",26,1,0.10,0
53179,53154,"B50","",17,1,0.10,0
53180,53154,"B560","",27,1,0.10,0
53181,53154,"B560X","",28,1,0.10,0
53182,53154,"B70","",18,1,0.10,0
53183,53154,"C100","",33,1,0.10,0
53184,53154,"C140","",34,1,0.10,0
53185,53154,"C160","",35,1,0.10,0
53186,53154,"C185","",36,1,0.10,0
53187,53154,"C225","",37,1,0.10,0
53188,53154,"C25","",29,1,0.10,0
53189,53154,"C280","",38,1,0.10,0
53190,53154,"C35","",30,1,0.10,0
53191,53154,"C400","",39,1,0.10,0
53192,53154,"C400X","",40,1,0.10,0
53193,53154,"C50","",31,1,0.10,0
53194,53154,"C560","",41,1,0.10,0
53195,53154,"C560X","",42,1,0.10,0
53196,53154,"C70","",32,1,0.10,0
53197,53154,"D100","",47,1,0.10,0
53198,53154,"D140","",48,1,0.10,0
53199,53154,"D160","",49,1,0.10,0
53200,53154,"D185","",50,1,0.10,0
53201,53154,"D225","",51,1,0.10,0
53202,53154,"D25","",43,1,0.10,0
53203,53154,"D280","",52,1,0.10,0
53204,53154,"D35","",44,1,0.10,0
53205,53154,"D400","",53,1,0.10,0
53206,53154,"D400X","",54,1,0.10,0
53207,53154,"D50","",45,1,0.10,0
53208,53154,"D560","",55,1,0.10,0
53209,53154,"D560X","",56,1,0.10,0
53210,53154,"D70","",46,1,0.10,0
53211,53154,"E100","",61,1,0.10,0
53212,53154,"E140","",62,1,0.10,0
53213,53154,"E160","",63,1,0.10,0
53214,53154,"E185","",64,1,0.10,0
53215,53154,"E225","",65,1,0.10,0
53216,53154,"E25","",57,1,0.10,0
53217,53154,"E280","",66,1,0.10,0
53218,53154,"E35","",58,1,0.10,0
53219,53154,"E400","",67,1,0.10,0
53220,53154,"E400X","",68,1,0.10,0
53221,53154,"E50","",59,1,0.10,0
53222,53154,"E560","",69,1,0.10,0
53223,53154,"E560X","",70,1,0.10,0
53224,53154,"E70","",60,1,0.10,0
53227,53226,"1","",1,1,0.10,0
53228,53226,"11","",10,1,0.10,0
53229,53226,"13","",11,1,0.10,0
53230,53226,"14","",12,1,0.10,0
53231,53226,"15","",13,1,0.10,0
53232,53226,"16","",14,1,0.10,0
53233,53226,"17","",15,1,0.10,0
53234,53226,"18","",16,1,0.10,0
53235,53226,"2","",2,1,0.10,0
53236,53226,"3","",3,1,0.10,0
53237,53226,"4","",4,1,0.10,0
53238,53226,"5","",5,1,0.10,0
53239,53226,"6","",6,1,0.10,0
53240,53226,"7","",7,1,0.10,0
53241,53226,"8","",8,1,0.10,0
53242,53226,"9","",9,1,0.10,0
53243,53226,"K","",17,1,0.10,0
53246,53245,"A","",1,1,0.10,0
53247,53245,"B","",2,1,0.10,0
53248,53245,"C","",3,1,0.10,0
53249,53245,"D","",4,1,0.10,0
53250,53245,"E","",5,1,0.10,0
53251,53245,"F","",6,1,0.10,0
53252,53245,"G","",7,1,0.10,0
53253,53245,"H","",8,1,0.10,0
53254,53245,"J","",9,1,0.10,0
53255,53245,"K","",10,1,0.10,0
53256,53245,"L","",11,1,0.10,0
53257,53245,"M","",12,1,0.10,0
53258,53245,"N","",13,1,0.10,0
53259,53245,"P","",14,1,0.10,0
53260,53245,"R","",15,1,0.10,0
53261,53245,"T","",16,1,0.10,0
53262,53245,"V","",17,1,0.10,0
53263,53245,"W","",18,1,0.10,0
53264,53245,"Y","",19,1,0.10,0
53265,53245,"Z","",20,1,0.10,0
53268,53267,"A100","",5,1,0.10,0
53269,53267,"A140","",6,1,0.10,0
53270,53267,"A160","",7,1,0.10,0
53271,53267,"A185","",8,1,0.10,0
53272,53267,"A225","",9,1,0.10,0
53273,53267,"A25","",1,1,0.10,0
53274,53267,"A280","",10,1,0.10,0
53275,53267,"A35","",2,1,0.10,0
53276,53267,"A400","",11,1,0.10,0
53277,53267,"A400X","",12,1,0.10,0
53278,53267,"A50","",3,1,0.10,0
53279,53267,"A560","",13,1,0.10,0
53280,53267,"A560X","",14,1,0.10,0
53281,53267,"A70","",4,1,0.10,0
53282,53267,"B100","",19,1,0.10,0
53283,53267,"B140","",20,1,0.10,0
53284,53267,"B160","",21,1,0.10,0
53285,53267,"B185","",22,1,0.10,0
53286,53267,"B225","",23,1,0.10,0
53287,53267,"B25","",15,1,0.10,0
53288,53267,"B280","",24,1,0.10,0
53289,53267,"B35","",16,1,0.10,0
53290,53267,"B400","",25,1,0.10,0
53291,53267,"B400X","",26,1,0.10,0
53292,53267,"B50","",17,1,0.10,0
53293,53267,"B560","",27,1,0.10,0
53294,53267,"B560X","",28,1,0.10,0
53295,53267,"B70","",18,1,0.10,0
53296,53267,"C100","",33,1,0.10,0
53297,53267,"C140","",34,1,0.10,0
53298,53267,"C160","",35,1,0.10,0
53299,53267,"C185","",36,1,0.10,0
53300,53267,"C225","",37,1,0.10,0
53301,53267,"C25","",29,1,0.10,0
53302,53267,"C280","",38,1,0.10,0
53303,53267,"C35","",30,1,0.10,0
53304,53267,"C400","",39,1,0.10,0
53305,53267,"C400X","",40,1,0.10,0
53306,53267,"C50","",31,1,0.10,0
53307,53267,"C560","",41,1,0.10,0
53308,53267,"C560X","",42,1,0.10,0
53309,53267,"C70","",32,1,0.10,0
53310,53267,"D100","",47,1,0.10,0
53311,53267,"D140","",48,1,0.10,0
53312,53267,"D160","",49,1,0.10,0
53313,53267,"D185","",50,1,0.10,0
53314,53267,"D225","",51,1,0.10,0
53315,53267,"D25","",43,1,0.10,0
53316,53267,"D280","",52,1,0.10,0
53317,53267,"D35","",44,1,0.10,0
53318,53267,"D400","",53,1,0.10,0
53319,53267,"D400X","",54,1,0.10,0
53320,53267,"D50","",45,1,0.10,0
53321,53267,"D560","",55,1,0.10,0
53322,53267,"D560X","",56,1,0.10,0
53323,53267,"D70","",46,1,0.10,0
53324,53267,"E100","",61,1,0.10,0
53325,53267,"E140","",62,1,0.10,0
53326,53267,"E160","",63,1,0.10,0
53327,53267,"E185","",64,1,0.10,0
53328,53267,"E225","",65,1,0.10,0
53329,53267,"E25","",57,1,0.10,0
53330,53267,"E280","",66,1,0.10,0
53331,53267,"E35","",58,1,0.10,0
53332,53267,"E400","",67,1,0.10,0
53333,53267,"E400X","",68,1,0.10,0
53334,53267,"E50","",59,1,0.10,0
53335,53267,"E560","",69,1,0.10,0
53336,53267,"E560X","",70,1,0.10,0
53337,53267,"E70","",60,1,0.10,0
53340,53339,"1","",1,1,0.10,0
53341,53339,"11","",10,1,0.10,0
53342,53339,"13","",11,1,0.10,0
53343,53339,"14","",12,1,0.10,0
53344,53339,"15","",13,1,0.10,0
53345,53339,"16","",14,1,0.10,0
53346,53339,"17","",15,1,0.10,0
53347,53339,"18","",16,1,0.10,0
53348,53339,"2","",2,1,0.10,0
53349,53339,"3","",3,1,0.10,0
53350,53339,"4","",4,1,0.10,0
53351,53339,"5","",5,1,0.10,0
53352,53339,"6","",6,1,0.10,0
53353,53339,"7","",7,1,0.10,0
53354,53339,"8","",8,1,0.10,0
53355,53339,"9","",9,1,0.10,0
53356,53339,"K","",17,1,0.10,0
53359,53358,"A","",1,1,0.10,0
53360,53358,"B","",2,1,0.10,0
53361,53358,"C","",3,1,0.10,0
53362,53358,"D","",4,1,0.10,0
53363,53358,"E","",5,1,0.10,0
53364,53358,"F","",6,1,0.10,0
53365,53358,"G","",7,1,0.10,0
53366,53358,"H","",8,1,0.10,0
53367,53358,"J","",9,1,0.10,0
53368,53358,"K","",10,1,0.10,0
53369,53358,"L","",11,1,0.10,0
53370,53358,"M","",12,1,0.10,0
53371,53358,"N","",13,1,0.10,0
53372,53358,"P","",14,1,0.10,0
53373,53358,"R","",15,1,0.10,0
53374,53358,"T","",16,1,0.10,0
53375,53358,"V","",17,1,0.10,0
53376,53358,"W","",18,1,0.10,0
53377,53358,"Y","",19,1,0.10,0
53378,53358,"Z","",20,1,0.10,0
53381,53380,"100A-A","TCC-510",6,1,0.10,0
53382,53380,"100A-B","TCC-510",15,1,0.10,0
53383,53380,"100A-C","TCC-510",24,1,0.10,0
53384,53380,"100A-D","TCC-510",33,1,0.10,0
53385,53380,"140A-A","TCC-511",7,1,0.10,0
53386,53380,"140A-B","TCC-511",16,1,0.10,0
53387,53380,"140A-C","TCC-511",25,1,0.10,0
53388,53380,"140A-D","TCC-511",34,1,0.10,0
53389,53380,"15A-A","TCC-637",1,1,0.10,0
53390,53380,"15A-B","TCC-637",10,1,0.10,0
53391,53380,"15A-C","TCC-637",19,1,0.10,0
53392,53380,"15A-D","TCC-637",28,1,0.10,0
53393,53380,"200A-A","TCC-512",8,1,0.10,0
53394,53380,"200A-B","TCC-512",17,1,0.10,0
53395,53380,"200A-C","TCC-512",26,1,0.10,0
53396,53380,"200A-D","TCC-512",35,1,0.10,0
53397,53380,"25A-A","TCC-638",2,1,0.10,0
53398,53380,"25A-B","TCC-638",11,1,0.10,0
53399,53380,"25A-C","TCC-638",20,1,0.10,0
53400,53380,"25A-D","TCC-638",29,1,0.10,0
53401,53380,"280A-A","TCC-513",9,1,0.10,0
53402,53380,"280A-B","TCC-513",18,1,0.10,0
53403,53380,"280A-C","TCC-513",27,1,0.10,0
53404,53380,"280A-D","TCC-513",36,1,0.10,0
53405,53380,"35A-A","TCC-639",3,1,0.10,0
53406,53380,"35A-B","TCC-639",12,1,0.10,0
53407,53380,"35A-C","TCC-639",21,1,0.10,0
53408,53380,"35A-D","TCC-639",30,1,0.10,0
53409,53380,"50A-A","TCC-508",4,1,0.10,0
53410,53380,"50A-B","TCC-508",13,1,0.10,0
53411,53380,"50A-C","TCC-508",22,1,0.10,0
53412,53380,"50A-D","TCC-508",31,1,0.10,0
53413,53380,"70A-A","TCC-509",5,1,0.10,0
53414,53380,"70A-B","TCC-509",14,1,0.10,0
53415,53380,"70A-C","TCC-509",23,1,0.10,0
53416,53380,"70A-D","TCC-509",32,1,0.10,0
53419,53418,"100A-A","",8,1,0.10,0
53420,53418,"100A-B","",18,1,0.10,0
53421,53418,"100A-C","",28,1,0.10,0
53422,53418,"10A-A","",2,1,0.10,0
53423,53418,"10A-B","",12,1,0.10,0
53424,53418,"10A-C","",22,1,0.10,0
53425,53418,"140A-A","",9,1,0.10,0
53426,53418,"140A-B","",19,1,0.10,0
53427,53418,"140A-C","",29,1,0.10,0
53428,53418,"15A-A","",3,1,0.10,0
53429,53418,"15A-B","",13,1,0.10,0
53430,53418,"15A-C","",23,1,0.10,0
53431,53418,"200A-A","",10,1,0.10,0
53432,53418,"200A-B","",20,1,0.10,0
53433,53418,"200A-C","",30,1,0.10,0
53434,53418,"25A-A","",4,1,0.10,0
53435,53418,"25A-B","",14,1,0.10,0
53436,53418,"25A-C","",24,1,0.10,0
53437,53418,"35A-A","",5,1,0.10,0
53438,53418,"35A-B","",15,1,0.10,0
53439,53418,"35A-C","",25,1,0.10,0
53440,53418,"50A-A","",6,1,0.10,0
53441,53418,"50A-B","",16,1,0.10,0
53442,53418,"50A-C","",26,1,0.10,0
53443,53418,"5A-A","",1,1,0.10,0
53444,53418,"5A-B","",11,1,0.10,0
53445,53418,"5A-C","",21,1,0.10,0
53446,53418,"70A-A","",7,1,0.10,0
53447,53418,"70A-B","",17,1,0.10,0
53448,53418,"70A-C","",27,1,0.10,0
53451,53450,"100A-A","TCC-510",6,1,0.10,0
53452,53450,"100A-B","TCC-510",15,1,0.10,0
53453,53450,"100A-C","TCC-510",24,1,0.10,0
53454,53450,"100A-D","TCC-510",33,1,0.10,0
53455,53450,"140A-A","TCC-511",7,1,0.10,0
53456,53450,"140A-B","TCC-511",16,1,0.10,0
53457,53450,"140A-C","TCC-511",25,1,0.10,0
53458,53450,"140A-D","TCC-511",34,1,0.10,0
53459,53450,"15A-A","TCC-637",1,1,0.10,0
53460,53450,"15A-B","TCC-637",10,1,0.10,0
53461,53450,"15A-C","TCC-637",19,1,0.10,0
53462,53450,"15A-D","TCC-637",28,1,0.10,0
53463,53450,"200A-A","TCC-512",8,1,0.10,0
53464,53450,"200A-B","TCC-512",17,1,0.10,0
53465,53450,"200A-C","TCC-512",26,1,0.10,0
53466,53450,"200A-D","TCC-512",35,1,0.10,0
53467,53450,"25A-A","TCC-638",2,1,0.10,0
53468,53450,"25A-B","TCC-638",11,1,0.10,0
53469,53450,"25A-C","TCC-638",20,1,0.10,0
53470,53450,"25A-D","TCC-638",29,1,0.10,0
53471,53450,"280A-A","TCC-513",9,1,0.10,0
53472,53450,"280A-B","TCC-513",18,1,0.10,0
