"ID","ParentID","AuxKey","Ordinal","Min","Max","Step","RelUnit","UseRange","RangeKey","ScaleWithTimeMultiplier"
60448,68027,0,10,0.00,60.00,0.01,0,1,102,0
60450,68030,1003,1,0.00,1.00,0.01,0,1,101,0
60449,68031,1,1,0.05,3.20,0.01,0,0,202,0
60451,68032,0,10,0.03,35.00,0.01,0,0,102,0
60452,68032,0,20,0.15,175.00,0.01,0,0,102,0
60453,68033,0,10,0.03,35.00,0.01,0,0,102,0
60454,68033,0,20,0.15,175.00,0.01,0,0,102,0
60455,68034,0,10,0.00,60.00,0.01,0,0,102,0
60456,68035,0,10,0.03,35.00,0.01,0,1,102,0
60457,68035,0,20,0.15,175.00,0.01,0,1,102,0
60458,68036,0,10,0.00,60.00,0.01,0,1,102,0
60461,68039,0,10,0.03,35.00,0.01,0,0,102,0
60462,68039,0,20,0.15,175.00,0.01,0,0,102,0
60463,68040,0,10,0.03,35.00,0.01,0,0,102,0
60464,68040,0,20,0.15,175.00,0.01,0,1,102,0
60465,68041,0,10,0.00,60.00,0.01,0,0,102,0
60466,68042,0,10,0.03,35.00,0.01,0,1,102,0
60467,68042,0,20,0.15,175.00,0.01,0,1,102,0
60468,68043,0,10,0.00,60.00,0.01,0,1,102,0
60470,68044,1003,1,0.00,1.00,0.01,0,1,101,0
60469,68045,1,1,0.05,3.20,0.01,0,0,202,0
60471,68046,0,10,0.03,35.00,0.01,0,0,102,0
60472,68046,0,20,0.15,175.00,0.01,0,0,102,0
60473,68047,0,10,0.03,35.00,0.01,0,0,102,0
60474,68047,0,20,0.15,175.00,0.01,0,0,102,0
60475,68048,0,10,0.00,60.00,0.01,0,0,102,0
60476,68049,0,10,0.03,35.00,0.01,0,1,102,0
60477,68049,0,20,0.15,175.00,0.01,0,1,102,0
60478,68050,0,10,0.00,60.00,0.01,0,1,102,0
60481,68053,0,10,0.03,35.00,0.01,0,0,102,0
60482,68053,0,20,0.15,175.00,0.01,0,0,102,0
60483,68054,0,10,0.03,35.00,0.01,0,0,102,0
60484,68054,0,20,0.15,175.00,0.01,0,0,102,0
60485,68055,0,10,0.00,60.00,0.01,0,0,102,0
60486,68056,0,10,0.03,35.00,0.01,0,1,102,0
60487,68056,0,20,0.15,175.00,0.01,0,1,102,0
60488,68057,0,10,0.00,60.00,0.01,0,1,102,0
60490,68058,1003,1,0.00,1.00,0.01,0,1,101,0
60489,68059,1,1,0.05,3.20,0.01,0,0,202,0
60491,68060,0,10,0.03,35.00,0.01,0,0,102,0
60492,68060,0,20,0.15,175.00,0.01,0,0,102,0
60493,68061,0,10,0.03,35.00,0.01,0,0,102,0
60494,68061,0,20,0.15,175.00,0.01,0,0,102,0
60495,68062,0,10,0.00,60.00,0.01,0,0,102,0
60496,68063,0,10,0.03,35.00,0.01,0,1,102,0
60497,68063,0,20,0.15,175.00,0.01,0,1,102,0
60498,68064,0,10,0.00,60.00,0.01,0,1,102,0
60501,68067,0,10,0.03,35.00,0.01,0,0,102,0
60502,68067,0,20,0.15,175.00,0.01,0,0,102,0
60503,68068,0,10,0.03,35.00,0.01,0,0,102,0
60504,68068,0,20,0.15,175.00,0.01,0,0,102,0
60505,68069,0,10,0.00,60.00,0.01,0,0,102,0
60506,68070,0,10,0.03,35.00,0.01,0,1,102,0
60507,68070,0,20,0.15,175.00,0.01,0,1,102,0
60508,68071,0,10,0.00,60.00,0.01,0,1,102,0
60510,68072,1003,1,0.00,1.00,0.01,0,1,101,0
60509,68073,1,1,0.05,3.20,0.01,0,0,202,0
60511,68074,0,10,0.03,35.00,0.01,0,0,102,0
60512,68074,0,20,0.15,175.00,0.01,0,0,102,0
60513,68075,0,10,0.03,35.00,0.01,0,0,102,0
60514,68075,0,20,0.15,175.00,0.01,0,0,102,0
60515,68076,0,10,0.00,60.00,0.01,0,0,102,0
60516,68077,0,10,0.03,35.00,0.01,0,1,102,0
60517,68077,0,20,0.15,175.00,0.01,0,1,102,0
60518,68078,0,10,0.00,60.00,0.01,0,1,102,0
60521,68081,0,10,0.03,35.00,0.01,0,0,102,0
60522,68081,0,20,0.15,175.00,0.01,0,0,102,0
60523,68082,0,10,0.03,35.00,0.01,0,0,102,0
60524,68082,0,20,0.15,175.00,0.01,0,0,102,0
60525,68083,0,10,0.00,60.00,0.01,0,0,102,0
60526,68084,0,10,0.03,35.00,0.01,0,1,102,0
60527,68084,0,20,0.15,175.00,0.01,0,1,102,0
60528,68085,0,10,0.00,60.00,0.01,0,1,102,0
60530,68088,1003,1,0.00,1.00,0.01,0,1,101,0
60529,68089,1,1,0.05,3.20,0.01,0,0,202,0
60531,68090,0,10,0.03,35.00,0.01,0,0,102,0
60532,68090,0,20,0.15,175.00,0.01,0,0,102,0
60533,68091,0,10,0.03,35.00,0.01,0,0,102,0
60534,68091,0,20,0.15,175.00,0.01,0,0,102,0
60535,68092,0,10,0.00,60.00,0.01,0,0,102,0
60536,68093,0,10,0.03,35.00,0.01,0,1,102,0
60537,68093,0,20,0.15,175.00,0.01,0,1,102,0
60538,68094,0,10,0.00,60.00,0.01,0,1,102,0
60541,68097,0,10,0.03,35.00,0.01,0,0,102,0
60542,68097,0,20,0.15,175.00,0.01,0,0,102,0
60543,68098,0,10,0.03,35.00,0.01,0,0,102,0
60544,68098,0,20,0.15,175.00,0.01,0,1,102,0
60545,68099,0,10,0.00,60.00,0.01,0,0,102,0
60546,68100,0,10,0.03,35.00,0.01,0,1,102,0
60547,68100,0,20,0.15,175.00,0.01,0,1,102,0
60548,68101,0,10,0.00,60.00,0.01,0,1,102,0
60550,68102,1003,1,0.00,1.00,0.01,0,1,101,0
60549,68103,1,1,0.05,3.20,0.01,0,0,202,0
60551,68104,0,10,0.03,35.00,0.01,0,0,102,0
60552,68104,0,20,0.15,175.00,0.01,0,0,102,0
60553,68105,0,10,0.03,35.00,0.01,0,0,102,0
60554,68105,0,20,0.15,175.00,0.01,0,0,102,0
60555,68106,0,10,0.00,60.00,0.01,0,0,102,0
60556,68107,0,10,0.03,35.00,0.01,0,1,102,0
60557,68107,0,20,0.15,175.00,0.01,0,1,102,0
60558,68108,0,10,0.00,60.00,0.01,0,1,102,0
60561,68111,0,10,0.03,35.00,0.01,0,0,102,0
60562,68111,0,20,0.15,175.00,0.01,0,0,102,0
60563,68112,0,10,0.03,35.00,0.01,0,0,102,0
60564,68112,0,20,0.15,175.00,0.01,0,0,102,0
60565,68113,0,10,0.00,60.00,0.01,0,0,102,0
60566,68114,0,10,0.03,35.00,0.01,0,1,102,0
60567,68114,0,20,0.15,175.00,0.01,0,1,102,0
60568,68115,0,10,0.00,60.00,0.01,0,1,102,0
60570,68116,1003,1,0.00,1.00,0.01,0,1,101,0
60569,68117,1,1,0.05,3.20,0.01,0,0,202,0
60571,68118,0,10,0.03,35.00,0.01,0,0,102,0
60572,68118,0,20,0.15,175.00,0.01,0,0,102,0
60573,68119,0,10,0.03,35.00,0.01,0,0,102,0
60574,68119,0,20,0.15,175.00,0.01,0,0,102,0
60575,68120,0,10,0.00,60.00,0.01,0,0,102,0
60576,68121,0,10,0.03,35.00,0.01,0,1,102,0
60577,68121,0,20,0.15,175.00,0.01,0,1,102,0
60578,68122,0,10,0.00,60.00,0.01,0,1,102,0
60581,68125,0,10,0.03,35.00,0.01,0,0,102,0
60582,68125,0,20,0.15,175.00,0.01,0,0,102,0
60583,68126,0,10,0.03,35.00,0.01,0,0,102,0
60584,68126,0,20,0.15,175.00,0.01,0,0,102,0
60585,68127,0,10,0.00,60.00,0.01,0,0,102,0
60586,68128,0,10,0.03,35.00,0.01,0,1,102,0
60587,68128,0,20,0.15,175.00,0.01,0,1,102,0
60588,68129,0,10,0.00,60.00,0.01,0,1,102,0
60590,68130,1003,1,0.00,1.00,0.01,0,1,101,0
60589,68131,1,1,0.05,3.20,0.01,0,0,202,0
60591,68132,0,10,0.03,35.00,0.01,0,0,102,0
60592,68132,0,20,0.15,175.00,0.01,0,0,102,0
60593,68133,0,10,0.03,35.00,0.01,0,0,102,0
60594,68133,0,20,0.15,175.00,0.01,0,0,102,0
60595,68134,0,10,0.00,60.00,0.01,0,0,102,0
60596,68135,0,10,0.03,35.00,0.01,0,1,102,0
60597,68135,0,20,0.15,175.00,0.01,0,1,102,0
60598,68136,0,10,0.00,60.00,0.01,0,1,102,0
60601,68139,0,10,0.03,35.00,0.01,0,0,102,0
60602,68139,0,20,0.15,175.00,0.01,0,0,102,0
60603,68140,0,10,0.03,35.00,0.01,0,0,102,0
60604,68140,0,20,0.15,175.00,0.01,0,0,102,0
60605,68141,0,10,0.00,60.00,0.01,0,0,102,0
60606,68142,0,10,0.03,35.00,0.01,0,1,102,0
60607,68142,0,20,0.15,175.00,0.01,0,1,102,0
60608,68143,0,10,0.00,60.00,0.01,0,1,102,0
60610,68146,1003,1,0.00,1.00,0.01,0,1,101,0
60609,68147,1,1,0.05,3.20,0.01,0,0,202,0
60611,68148,0,10,0.03,35.00,0.01,0,0,102,0
60612,68148,0,20,0.15,175.00,0.01,0,0,102,0
60613,68149,0,10,0.03,35.00,0.01,0,0,102,0
60614,68149,0,20,0.15,175.00,0.01,0,0,102,0
60615,68150,0,10,0.00,60.00,0.01,0,0,102,0
60616,68151,0,10,0.03,35.00,0.01,0,1,102,0
60617,68151,0,20,0.15,175.00,0.01,0,1,102,0
60618,68152,0,10,0.00,60.00,0.01,0,1,102,0
60621,68155,0,10,0.03,35.00,0.01,0,0,102,0
60622,68155,0,20,0.15,175.00,0.01,0,0,102,0
60623,68156,0,10,0.03,35.00,0.01,0,0,102,0
60624,68156,0,20,0.15,175.00,0.01,0,1,102,0
60625,68157,0,10,0.00,60.00,0.01,0,0,102,0
60626,68158,0,10,0.03,35.00,0.01,0,1,102,0
60627,68158,0,20,0.15,175.00,0.01,0,1,102,0
60628,68159,0,10,0.00,60.00,0.01,0,1,102,0
60630,68160,1003,1,0.00,1.00,0.01,0,1,101,0
60629,68161,1,1,0.05,3.20,0.01,0,0,202,0
60631,68162,0,10,0.03,35.00,0.01,0,0,102,0
60632,68162,0,20,0.15,175.00,0.01,0,0,102,0
60633,68163,0,10,0.03,35.00,0.01,0,0,102,0
60634,68163,0,20,0.15,175.00,0.01,0,0,102,0
60635,68164,0,10,0.00,60.00,0.01,0,0,102,0
60636,68165,0,10,0.03,35.00,0.01,0,1,102,0
60637,68165,0,20,0.15,175.00,0.01,0,1,102,0
60638,68166,0,10,0.00,60.00,0.01,0,1,102,0
60641,68169,0,10,0.03,35.00,0.01,0,0,102,0
60642,68169,0,20,0.15,175.00,0.01,0,0,102,0
60643,68170,0,10,0.03,35.00,0.01,0,0,102,0
60644,68170,0,20,0.15,175.00,0.01,0,0,102,0
60645,68171,0,10,0.00,60.00,0.01,0,0,102,0
60646,68172,0,10,0.03,35.00,0.01,0,1,102,0
60647,68172,0,20,0.15,175.00,0.01,0,1,102,0
60648,68173,0,10,0.00,60.00,0.01,0,1,102,0
60650,68174,1003,1,0.00,1.00,0.01,0,1,101,0
60649,68175,1,1,0.05,3.20,0.01,0,0,202,0
60651,68176,0,10,0.03,35.00,0.01,0,0,102,0
60652,68176,0,20,0.15,175.00,0.01,0,0,102,0
60653,68177,0,10,0.03,35.00,0.01,0,0,102,0
60654,68177,0,20,0.15,175.00,0.01,0,0,102,0
60655,68178,0,10,0.00,60.00,0.01,0,0,102,0
60656,68179,0,10,0.03,35.00,0.01,0,1,102,0
60657,68179,0,20,0.15,175.00,0.01,0,1,102,0
60658,68180,0,10,0.00,60.00,0.01,0,1,102,0
60661,68183,0,10,0.03,35.00,0.01,0,0,102,0
60662,68183,0,20,0.15,175.00,0.01,0,0,102,0
60663,68184,0,10,0.03,35.00,0.01,0,0,102,0
60664,68184,0,20,0.15,175.00,0.01,0,0,102,0
60665,68185,0,10,0.00,60.00,0.01,0,0,102,0
60666,68186,0,10,0.03,35.00,0.01,0,1,102,0
60667,68186,0,20,0.15,175.00,0.01,0,1,102,0
60668,68187,0,10,0.00,60.00,0.01,0,1,102,0
60670,68188,1003,1,0.00,1.00,0.01,0,1,101,0
60669,68189,1,1,0.05,3.20,0.01,0,0,202,0
60671,68190,0,10,0.03,35.00,0.01,0,0,102,0
60672,68190,0,20,0.15,175.00,0.01,0,0,102,0
60673,68191,0,10,0.03,35.00,0.01,0,0,102,0
60674,68191,0,20,0.15,175.00,0.01,0,0,102,0
60675,68192,0,10,0.00,60.00,0.01,0,0,102,0
60676,68193,0,10,0.03,35.00,0.01,0,1,102,0
60677,68193,0,20,0.15,175.00,0.01,0,1,102,0
60678,68194,0,10,0.00,60.00,0.01,0,1,102,0
60681,68197,0,10,0.03,35.00,0.01,0,0,102,0
60682,68197,0,20,0.15,175.00,0.01,0,0,102,0
60683,68198,0,10,0.03,35.00,0.01,0,0,102,0
60684,68198,0,20,0.15,175.00,0.01,0,0,102,0
60685,68199,0,10,0.00,60.00,0.01,0,0,102,0
60686,68200,0,10,0.03,35.00,0.01,0,1,102,0
60687,68200,0,20,0.15,175.00,0.01,0,1,102,0
60688,68201,0,10,0.00,60.00,0.01,0,1,102,0
60690,68208,1003,1,0.00,1.00,0.01,0,1,101,0
60689,68209,1,1,0.05,3.20,0.01,0,0,202,0
60691,68210,0,10,0.03,35.00,0.01,0,0,102,0
60692,68210,0,20,0.15,175.00,0.01,0,0,102,0
60693,68211,0,10,0.03,35.00,0.01,0,0,102,0
60694,68211,0,20,0.15,175.00,0.01,0,0,102,0
60695,68212,0,10,0.00,60.00,0.01,0,0,102,0
60696,68213,0,10,0.03,35.00,0.01,0,1,102,0
60697,68213,0,20,0.15,175.00,0.01,0,1,102,0
60698,68214,0,10,0.00,60.00,0.01,0,1,102,0
60701,68217,0,10,0.03,35.00,0.01,0,0,102,0
60702,68217,0,20,0.15,175.00,0.01,0,0,102,0
60703,68218,0,10,0.03,35.00,0.01,0,0,102,0
60704,68218,0,20,0.15,175.00,0.01,0,1,102,0
60705,68219,0,10,0.00,60.00,0.01,0,0,102,0
60706,68220,0,10,0.03,35.00,0.01,0,1,102,0
60707,68220,0,20,0.15,175.00,0.01,0,1,102,0
60708,68221,0,10,0.00,60.00,0.01,0,1,102,0
60710,68222,1003,1,0.00,1.00,0.01,0,1,101,0
60709,68223,1,1,0.05,3.20,0.01,0,0,202,0
60711,68224,0,10,0.03,35.00,0.01,0,0,102,0
60712,68224,0,20,0.15,175.00,0.01,0,0,102,0
60713,68225,0,10,0.03,35.00,0.01,0,0,102,0
60714,68225,0,20,0.15,175.00,0.01,0,0,102,0
