"ID","Mfr_ID","Type","Note","MultFunction","DCOffsetFilter","RelayClass","RelayConstr"
1432,61,"MCR28","Multi-relay (MCR28)
6F9E0147 Aug 2012",1,0,0,0
603,61,"NCO11P-02A/AK","Over Current Relay
One Element

Source : 6F2T0131",0,0,0,0
604,61,"NCO12P-02A/AK","Over Current Relay
Two Elements

Source : 6F2T0131",0,0,0,0
601,61,"NDG11P-01A","Directional Earth-Fault Relay
1 Element
Instantaneous (100ms or below)

Source Documant : 6F2T0136",0,0,0,0
602,61,"NDG21P-01A","Directional Earth-Fault Relay
1 Element
Instantaneous (100ms or below)

Source Documant : 6F2T0136",0,0,0,0
1057,61,"RC810 (2E)","Toshiba RC810 (2E Relay)
Motor Protection

Instruction Manual : 6F9E0035-1

NOTE:
The internal CT of 7:1 or 55:1 or 110:1 have not been 
included in relay model in library.  Create a CT in the
one-line diagram to represent the internal CT or Ampere-turns
rating of the relay.
If an external CT is used, multiply the ratio by the internal CT rating.
",1,1,0,0
258,61,"RC820 (2E)","Toshiba RC820 (2E Relay)
Motor Protection

Instruction Manual : 6F9E0092

NOTE:
The internal CT of 7:1 or 55:1 or 110:1 have not been 
included in relay model in library.  Create a CT in the
one-line diagram to represent the internal CT or Ampere-turns
rating of the relay.
If an external CT is used, multiply the ratio by the internal CT rating.
",1,1,0,0
499,61,"RDS","",0,1,0,0
1028,62,"Frequency","",1,0,0,0
1029,62,"Voltage","Under-voltage (27) and over-voltage (59) relays use CT as input.  
The CT primary and secondary amps represent PT primary 
line-to-line voltage (in volts) and secondary volts.   
For example, if an under-voltage relay (27) at the 13.8 kV system
is set at 100V with 14400V/120V PT, enter 14400 and 120 
(or 120 and 1) as CT primary and secondary amps respectively,
and set 100V for function 27.        
",1,0,0,0
967,68,"Westrip RMS2000","Westrip Solid State Retro Kits

Source : WESTRIP_2000_English_Manual.pdf

Note : LTPU Setting = AmpTap X LTPU Setting
           STPU Setting = AmpTap X STPU Setting
           Inst Setting = AmpTap X STPU Setting

            Maximum GF Setting = 1200A
            STPU I^2T curve is not modeled.
           

",1,0,0,0
1118,70,"GMSH 7000x","GMSx 7001

Source : GMS 7001_man.pdf
              GMS7000.pdf",1,1,0,0
1119,70,"IMM 7000","IMM 7000 Digital Motor Protection


Source : IMM7000.pdf",1,0,0,0
1021,70,"ITG 7200","",1,0,0,0
1022,70,"ITG 7300","",1,0,0,0
1023,70,"ITG 7400","",0,0,0,0
589,70,"ITG 7XX5 - 7XX6","Publication : 1786/BXE SL.10/95",1,0,0,0
327,70,"RMS/RMST 7992","CEE
PROCOM
RMS/RMST 7992 Digital relay

Brochure
",1,1,0,0
362,74,"CPR97","Trench CPR97 Relay
For Capacitor Protection

Document CPR97 (Rev.01.06.07.01)
",1,1,0,0
831,77,"CDG-11","FPE Type CDG Time Overcurrent Relays

Models CDG 11A, CDG 11B, 
            CDG 13A, CDG 13B, 
            CDG 14A, CDG 14B

Source : IB 5-050 
              January 1959

Note : Instantaneous Unit operate in approximately 1 cycle or less 
         above 2 times pickup current and in approximately 1/2 cycles 
         above 5 times pickup.


",1,0,0,1
832,77,"CDG-13","FPE Type CDG Time Overcurrent Relays

Models CDG 11A, CDG 11B, 
            CDG 13A, CDG 13B, 
            CDG 14A, CDG 14B

Source : IB 5-050 
              January 1959

Note : Instantaneous Unit operate in approximately 1 cycle or less 
         above 2 times pickup current and in approximately 1/2 cycles 
         above 5 times pickup.

",1,0,0,1
833,77,"CDG-14","FPE Type CDG Time Overcurrent Relays

Models CDG 11A, CDG 11B, 
            CDG 13A, CDG 13B, 
            CDG 14A, CDG 14B

Source : IB 5-050 
              January 1959

Note : Instantaneous Unit operate in approximately 1 cycle or less 
         above 2 times pickup current and in approximately 1/2 cycles 
         above 5 times pickup.


",1,0,0,1
650,77,"Digital 600","Carriere Digital 600 Retrofit Trip Relay

Source : Carriere manuel  2 instruction 600 RD.pdf

Pickup Element        Tolerance            Range -Multiple of CT Rating
Long Time                      ± 5%                                 0.5 - 1.0
Short Time                      ± 5%                                 2.5 - 10.0
Instantaneous (note 1)    ± 10%                               2.0 - 12.0

Ground Fault
With auxiliary power      ± 8%                                   0.15 - 0.60
                                     ± 16%                                 0.10
Self-powered mode       ± 8%                                   0.40 - 0.60
                                     ± 16%                                0.15 - 0.35 (note 2)
Note 1: The Instantaneous Pickup in PEAK mode nominally is 1.10 - 1.15 
             of the pickup setting.
Note 2: The Digital 600 requires at least 15% of CT rated current to 
             operate in a self-power mode, therefore,a GF Pickup of 
             0.1X is not relevant for accuracy consideration in this mode.
",1,0,0,0
365,77,"DSP MK II","Federal Pioneer
DSP MK II Ground Alarm/Trip Unit
C-4-411
June 1994
",0,1,0,0
1232,77,"GFR","Note : Curve is based on IDMT curve of MGFR Relay.
           As per Eaton in canada, they should use same curve.",1,0,0,0
1051,77,"GFR5M","GFR5M Relay

Note : No document specific to this relay is available.
           Model is based on pickup setting seen on device and curve is based on IDMT curve of MGFR Relay.
           As per Eaton in canada, they shoulf ude same curve.",0,0,0,0
536,77,"MGFR -20-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
544,77,"MGFR-1200-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
538,77,"MGFR-1200-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
540,77,"MGFR-1-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
534,77,"MGFR-1-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
543,77,"MGFR-200-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
537,77,"MGFR-200-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
542,77,"MGFR-20-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
541,77,"MGFR-2-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
535,77,"MGFR-2-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
539,77,"MGFR-SE-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
500,77,"USD-26IR","",1,1,0,0
501,77,"USD-26IR-06","",1,1,0,0
502,77,"USD-26IR-16","",1,1,0,0
503,77,"USD-3","C-3287 Dec 1981",1,1,0,0
504,77,"USD-6","",1,1,0,0
387,80,"GFR","Boltswitch Class I Ground Fault Relays

May 1996
Source: GFR-p1.jpg",0,1,0,0
389,81,"BGFL","",1,1,0,0
505,81,"GFM","ITI GFM Ground Fault Current Detection System

Section 18 Rev. V 3/99
",0,1,0,0
1376,84,"DPX-1","DPX-1

Source : AMTNoT161-02.pdf",1,1,0,0
1514,84,"Micom C264P","MiCOM C264P
Bay Computer
with Feeder Protection
C264P/EN O/C80",1,1,0,0
1110,84,"MiCOM P111","",1,1,0,0
1116,84,"MiCOM P116","MiCOM P116 OVERCURRENT RELAY

Technical Manual
(P116_EN_M_A11 v2.3)

Source : mt.schneider-electric.be_Main_MICOM_notices_p116_en_m_a11.pdf
",1,1,0,0
1337,84,"Micom P122C","MiCOM P122C
Time-Overcurrent Protection Device
P122C/EN M/B11
Version P122C H1x - Z - V2x/V3x
Source - Schneider_P122C.pdf",1,1,0,0
1416,84,"MiCOM P125","Schneider
Micom P125/P126/P127
Directional/Non-Directional Relay


Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.",1,0,0,0
1417,84,"MiCOM P126","Schneider
Micom P125/P126/P127
Directional/Non-Directional Relay


Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.",1,0,0,0
1418,84,"MiCOM P127","Schneider
Micom P125/P126/P127
Directional/Non-Directional Relay


Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.",1,0,0,0
1280,84,"MiCOM P130C","Micom P130C
Feeder Management and Switchgear Control


Source : P130C-602_en_Addresses.pdf

Note : Holding Time is not modeled.",1,1,0,0
1279,84,"MiCOM P132","Micom P132
Feeder Management and Switchgear Control


Source : P132-654_en_Addresses.pdf

Note : Holding Time is not modeled.",1,1,0,0
1079,84,"MiCOM P139","MiCOM P139 Feeder Management and Bay Control
P139/EN M/R-11-D

Source : servlet.pdf
              P139_EN_M_R-21-A__313_651_Volume_1.pdf

Note : Holding Times are not modeled.
",1,1,0,0
1090,84,"MiCOM P141","MiCOM P14x
P141, P142, P143, P144 & P145
Feeder Management Relay
Software Version 43, 44 & 46
Hardware Suffix J

Source : P14x_EN_M_Gf7___V43-44-46.pdf",1,1,0,0
1364,84,"Micom P225","MiCOM P220/P225
Motor Protection Relays
P22x/EN M/D55

Source : MiCOM_P22x_Manual_P22x_EN_M_D55.pdf",1,1,1,0
618,84,"N-Series","The Nu-Lec Industries N-Series automatic circuit recloser

Source : N-Series V28 Technical Manual NSR01-1029 (2)
              N-Series Brochure.pdf





",1,0,0,0
1419,84,"P3F30","Easergy P3F30 Feeder Protection Relay
Publication version: P3F/en M/B001",1,1,0,0
1423,84,"P3T32","Easergy P3T32
Transformer protection relay
Publication version: P3T/en M/B001

Source : P3T32 - User Manual.pdf",1,1,0,0
1476,84,"P3U20","Easergy P3U30`
Transformer protection relay
Publication version: P3T/en M/B001

Source : P3T32 - User Manual.pdf",1,1,0,0
1424,84,"P3U30","Easergy P3U30`
Transformer protection relay
Publication version: P3T/en M/B001

Source : P3T32 - User Manual.pdf",1,1,0,0
1501,84,"P5","Easergy P5

Version: P5/EN M/44A
10/2021",1,1,1,0
940,84,"SEPAM 10","Sepam Series 10
Electrical Network Protection

Source : Schneider-Sepam S10 (ez 4p)[1].pdf",1,1,0,0
1230,84,"Sepam 1000","",1,0,1,0
1145,84,"Sepam 1000+","Schneider Electric 
Sepam 1000+ Protection and control
Instruction Manual
03/2000

Time dial entered in TMS (Time Multiplier Setting)

Note : 
Holding Time is Equivalent to Time adder.
Def Time : 0.05 to 300 Sec
IDMT      : 0.5 to 300 Sec

Thermal Curves of function 49 are plotted for combination 
           of Eso (Initial Heat Rise) and Es2 (Tripping Set Point)",1,1,1,0
1146,84,"Sepam 20","Schneider Electric 
Sepam Series 20 Digital Relay Reference Guide
Instruction Bulletin
7/2003

63230-216-224A1

Note : Thermal Curves of function 49 are plotted for combination 
           of Eso (Initial Heat Rise) and Es2 (Tripping Set Point)

Time Adder is Timer Hold.

Note : For function 46, Setting is *0.1 X Ib to 5 X Ib
          where Ib = 0.4 X In to 1.3 In
          The range in the model is 0.1x0.4xIn to 5x1.3xIn",1,1,0,0
448,84,"SEPAM 2000","Schneider Electric

Sepam 2000 Protection and Control
Instruction Manual

12/1999

IEC curve data assumed same as Sepam 1000+",1,1,0,0
789,84,"SEPAM 40","Sepam Series 40 Protective Relays

Source : Instruction Bulletin Document Number:  63230-216-219-B1
",1,1,0,0
1063,84,"SEPAM 40G","Sepam Series 40G Protective Relays

Source : Instruction Bulletin Document Number:  63230-216-219-B1
",1,1,0,0
1356,84,"SEPAM 60","Sepam Series 60 Protective Relays

Source : SEPAM 60 user manual SEPED310017EN 2011ENG.pdf",1,1,0,0
788,84,"SEPAM 80","Sepam Series 80 Protective Relays

Source : Instruction Bulletin 63230-216-230B1",1,1,0,0
1430,84,"SEPAM 81","Sepam Series 80 Protective Relays

Source : Instruction Bulletin 63230-216-230B1",1,1,0,0
1088,84,"SEPAM 82","Sepam Series 80 Protective Relays

Source : Instruction Bulletin 63230-216-230B1",1,1,0,0
1089,84,"SEPAM 87","Sepam Series 80 Protective Relays

Source : Instruction Bulletin 63230-216-230B1",1,1,0,0
1147,84,"Sepam M20","Schneider Electric 
Sepam Series 20 Digital Relay Reference Guide
Instruction Bulletin
7/2003

63230-216-224A1

Note : Thermal Curves of function 49 are plotted for combination 
           of Eso (Initial Heat Rise) and Es2 (Tripping Set Point)
",1,1,1,0
1311,84,"SEPAM M41","Sepam M41Relay

Source : Instruction Bulletin Document Number:  63230-216-219-B1",1,1,0,0
1066,84,"TeSys T","TeSys T Motor Management System

Source : 24656-EN",1,1,1,0
1429,84,"VAMP 11F","OVERCURRENT RELAY VAMP 11F
Technical Manual
(V11F/EN M v3.1)
(1st July 2015)",1,1,0,0
1182,84,"VAMP 221","VAMP 221
Arc protection system

Source : VM221EN.pdf
              Publication version: V221/EN M/D019",1,1,0,0
1313,84,"VAMP 300-M","VAMP 300F/M
Protection IED
Publication version: V300F_M/en M/A010",1,1,1,0
1269,84,"VAMP 321","VAMP 321
Arc Flash Protection System
Publication version: V321/en M/B009

Source : V321-EN-M-B009.pdf",1,0,0,0
1153,84,"VAMP 50","VAMP 50 Overcurrent and earthfault protection relay

Source Publication version: V50/en M/A016",1,1,0,0
1148,84,"Vigirack-H110","
Vigirack H110 51N
Models :
H113 - 10A to 50A
H115 - 2A to 12A
H116 - 0.3A to 1.5A
",1,1,0,0
1149,84,"Vigirack-H117","",0,0,0,0
1150,84,"Vigirack-I310","Vigirack I310
50 + 51

Note :

Pickup Ir is function two variables K1  (0.6 to 3) and multiplier (1x to 1.4x)
The range in the model is product of two.",1,0,0,0
1151,84,"Vigirack-IH110","Vigirack I310
50N + 51N

Note :

Pickup Ir is function two variables K1  (0.06 to 0.45) and multiplier (1x to 1.4x)
The range in the model is product of two.",1,1,0,0
394,84,"VIP 30","VIP30 Protection Relay
Schneider Electric

Jan 2001.",0,1,0,0
1152,84,"VIP 300","Merlin Gerin
VIP 300 protection relay

Source :Publication No.PB0402 WH1000W O/S-BP",1,0,0,0
896,84,"VIP 35","Protection and control VIP30, VIP35
Relays technical manual",1,0,0,0
1300,84,"VIP 400","VIP400, VIP410 Electrical Network Protection Reference Manual
03/2013

Sourcs : NRJED311206EN.pdf

Note : Earth Fault Pickup setting range is for Sum of 3 CTs method",1,1,0,0
1048,84,"VIP 410","VIP400, VIP410 Electrical Network Protection Reference Manual
03/2013

Sourcs : NRJED311206EN.pdf

Note : Earth Fault Pickup setting range is for Sum of 3 CTs method",1,1,0,0
1062,84,"VIP 45","",1,0,0,0
1530,89,"CDG31","Areva  CDG31

General description and information of Type CDG 11, 21, 31, 41, 51, 61 
Overcurrent Relays applicable for the double pole or Triple pole version 
which are designated CDG21 and CDG31 etc.",1,0,0,0
441,89,"MCGG 22","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 22 - Single phase with instantaneous element",0,1,0,0
442,89,"MCGG 42","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 42 - Two phase with instantaneous element",0,1,0,0
443,89,"MCGG 52","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 52 - Two phase plus earth fault with instantaneous element",1,1,0,0
444,89,"MCGG 53","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 53 - Two phase (with polyphase measurement) plus earth fault 
                   with instantaneous element",1,1,0,0
445,89,"MCGG 62","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 62 - Three phase with instantaneous element",0,1,0,0
446,89,"MCGG 63","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 63 - Three phase (with polyphase measurement) with instantaneous element",0,1,0,0
440,89,"MCGG 82","Type MCGG 
Overcurrent Relays for Phase and Earth Faults

Service Manual R8054K

MCGG 82 - Three phase plus earth fault with instantaneous element
",1,1,0,0
447,89,"MCVG 61","Type MCVG 61
Voltage Dependent Overcurrent Relay
Areva/Alstom
Midos

R6075e.pdf

NOTE:
Only K= 0 case modeled for Voltage Controlled.
Pickup setting for Is only.
Delta Is and Vs settings not available in this program.
",1,1,0,0
870,89,"Micom P120","MiCOM
P120/P121/P122/P123
Overcurrent Relays
Version 11

Source - P12x_ent_a96.pdf

Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.

DC offset On because Trip current is for Fundamental Only.",1,1,0,0
640,89,"Micom P121","MiCOM
P120/P121/P122/P123
Overcurrent Relays
Version 11

Source - P12x_ent_a96.pdf

Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.

DC offset On because Trip current is for Fundamental Only.",1,1,0,0
758,89,"Micom P122","MiCOM
P120/P121/P122/P123
Overcurrent Relays
Version 11

Source - P12x_ent_a96.pdf

Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.

DC offset On because Trip current is for Fundamental Only.

Note :
Accuracy :  +/- 50 ms for nominal tripping time less than 40ms for 2 X I Threshold.
                   +/- 20 ms for nominal tripping time less than 40ms for 10 X I Threshold.",1,1,0,0
591,89,"Micom P122C","Areva MiCOM P122C Technical Guide
P122C/EN T/B11
",1,1,0,0
649,89,"Micom P123","MiCOM
P120/P121/P122/P123
Overcurrent Relays
Version 11

Source - P12x_ent_a96.pdf

Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.

DC offset On because Trip current is for Fundamental Only.",1,1,0,0
853,89,"Micom P124","MiCOM P124   
SELF & DUAL POWERED OVERCURRENT RELAYS

Source :P124_EN_T_B44 .pdf",1,0,0,0
560,89,"MiCOM P127","Areva
Micom P125/P126/P127
Directional/Non-Directional Relay

P12Y/EN/E32

Nomenclature of Device Functions:
Hi = High sensitivity current set
Med = Medium sensitivity current set
Lo = Low sensitivity current set

""In"" Assumed Relay rating (e.g. 1A or 5A). 
Calcs set to CT Primary * Pickup.",1,0,0,0
916,89,"Micom P132","Micom P132
Feeder Management and Bay Control
Technical Manual P132/EN M/Bc5 

Note : Holding Time is not modeled.",1,1,0,0
635,89,"Micom P141","Source : P14x_EN_M_B64.pdf",1,0,0,0
619,89,"Micom P142","Source : P14x_EN_M_B64.pdf",1,0,0,0
802,89,"Micom P143","Source : P14x_EN_M_B64.pdf",1,0,0,0
968,89,"Micom P211","MiCOM P211
Motor Protection Relay

Source : p211_en_m_a31.pdf",1,1,1,0
790,89,"Micom P220","Micom P220
Motor Protection

Source: Technical Guide P220/EN T/B43",1,0,0,0
620,89,"Micom P225","MiCOM P220/P225
Motor Protection Relays
P22x/EN M/D55",1,0,1,0
827,89,"Micom P241","Micom P241, P242 & P243
Rotating Machinr Protection Relay

Source : P24x_EN_ADM32+P24x_EN_M_B22.pdf",1,1,0,0
1194,89,"Micom P521","MiCOM P521
Current Differential Relay

Technical Manual
P521/EN M/C63",1,1,0,0
726,89,"Micom P542","Micom P54X
Current Differencial Protection

Technical Guide P54x/EN T/H53

Source : P54x_EN_T_H53.pdf


Note: Time Dail Settings (IEEE/US Curves) for software 30 or later is 
          0.1-100 (Range) and 0.01 (Step Size)
",1,1,0,0
904,89,"Micom P544","Micom P543, P544, P545, P546
Current Differencial Protection

Technical Guide P54x/EN M/I64

Source : P54x_EN_M_I64.pdf


Note: Time Dail Settings (IEEE/US Curves) for software 30 or later is 
          0.1-100 (Range) and 0.01 (Step Size)
",1,1,0,0
992,89,"Micom P544-S30","Micom P543, P544, P545, P546
Current Differencial Protection

Technical Guide P54x/EN M/I64

Source : P54x_EN_M_I64.pdf

Note: The suffix S30 in Style name is created for software version
          S30 and later 
Note: Time Dail Settings (IEEE/US Curves) for software 30 or later is 
          0.1-100 (Range) and 0.01 (Step Size)
",1,1,0,0
1312,96,"HiMAP-BCS","",1,1,0,0
909,98,"CSP2","Woodward SEG
CSP2-F3, F5
CSP2-L1, L2

Source : DOK-TD-CSP2FLE.pdf",0,0,0,0
1189,98,"IRI 1","IRI1 - Time overcurrent relay

Source : IRI1_GERAL.pdf",1,1,0,0
1224,98,"IRI 1 - ES","IRI1-ES - Sensitive Earth Fault Current Relay",1,1,0,0
1223,98,"IRI 1-IE","IRI1 - Time overcurrent relay

Source : IRI1_GERAL.pdf",1,1,0,0
1103,98,"MRI1","Woodward SEG MRI1 TOC Protective Relay

51/50  Relay - (Inverse, Very Inverse, Extreme Inverse are available)
51/50 DT Relay - (DT settings are available)",1,1,0,0
1104,98,"MRI3","Woodward SEG MRI3 TOC Protective Relay

51/50 Relay - (Inverse, Very Inverse, Mod Inverse, Extreme Inverse are available)
51/50 DT Relay - (DT & RI-Inverse settings are available)",1,1,0,0
1226,98,"TD MRI 1 - ES","",1,1,0,0
1225,98,"TD MRI 1 - I","",1,1,0,0
506,98,"WIC 1-1","SEG pdf
TD_WIC1_02.05_GB",1,1,0,0
507,98,"WIP 1-1","
Source : wip1_e.pdf
Schaltanlagen-Elektronik-Geräte GmbH & Co. KG

WIP 1-1
51/50
I> Steps 0.01; 0.02; 0.05
Definite Time Steps 0.01; 0.02; 0.1; 0.2; 0.5; 2.0; 5.0; 10; 20 s
Inverse Time Steps 0.01; 0.02; 0.05; 0.1; 0.2; 0.5
I>> Steps 0.02; 0.05; 0.1; 0.2; 0.5; 1.0

51G
IE> Steps 0.001; 0.002; 0.005; 0.01; 0.02
IE>> Steps 0.02; 0.05; 0.1; 0.2; 0.5A
Definite Time Steps 0.01; 0.02; 0.1; 0.2; 0.5; 2.0; 5.0; 10; 20 s

Document # TD_WIP1_10.05_GB",1,1,0,0
508,98,"WIP 1-2","
Source :wip1_e.pdf
Schaltanlagen-Elektronik-Geräte GmbH & Co. KG

WIP 1-2
I> Steps 0.005; 0.01; 0.02; 0.05
Definite Time Steps 0.01; 0.02; 0.1; 0.2; 0.5; 2.0; 5.0; 10; 20 s
Inverse Time Steps 0.01; 0.02; 0.05; 0.1; 0.2; 0.5
I>> Steps 0.02; 0.05; 0.1; 0.2; 0.5; 1.0


51G
IE> Steps 0.001; 0.002; 0.005; 0.01; 0.02
IE>> Steps 0.02; 0.05; 0.1; 0.2; 0.5A
Definite Time Steps 0.01; 0.02; 0.1; 0.2; 0.5; 2.0; 5.0; 10; 20 s

Document # TD_WIP1_10.05_GB",1,1,0,0
399,98,"XM1","SEG XM1 - Motor Protection Relay",1,1,1,0
593,103,"FPU-16","Feeder Protection Unit

Publication : FPU-16-M, November,",1,1,0,0
595,103,"FPU-32","Feeder Protection Unit

Publication. FPU-32-M, December22, 2006",1,1,0,0
890,103,"MPS","MPS MOTOR PROTECTION SYSTEM

Source: 
MPS MANUAL
MOTOR PROTECTION SYSTEM, January 12, 2008
Revision 4",1,0,1,0
451,103,"MPU-16","Startco Engineering Ltd.
PMU-16 Motor Protection Unit


Source : Pub. MPU-16A-M, November, 1997",1,1,1,0
983,103,"MPU-16A","Startco Engineering Ltd.
PMU-16A Motor Protection Unit


Source : Pub. MPU-16A-M, November, 1997",1,1,1,0
430,103,"MPU-32","Startco Engineering Ltd.
PMU-32 Motor Protection Unit

Pub. MPU-32-M, January 19, 2005.
",1,1,1,0
675,103,"SE-102","SE-102 Manual
Ground Fault
Pilot Ground Monitoring

CT Ratio - 200:5",0,0,0,0
673,103,"SE-105","SE-105 MANUAL
GROUND-FAULT GROUND-CHECK MONITOR
NOVEMBER 24, 2005
REVISION 9

CT Ratio - 200:5

Source : 
Publication: SE-105-M
Document: S95-C105-00000",0,0,0,0
674,103,"SE-107","SE-107 MANUAL
GROUND-FAULT GROUND-CHECK MONITOR
NOVEMBER 25, 2005


CT Ratio - 200:5

Source : 
Publication: SE-107-M
Document: S95-C107-00000",0,0,0,0
677,103,"SE-125","SE-125  GROUND-FAULT GROUND-CHECK MONITOR

CT Ratio - 200:5

Publication: SE-125-M
Document: S95-C125-00000",0,0,0,0
787,103,"SE-134C","GROUND-FAULT GROUND-CHECK MONITOR

Source : 
SE-134 Manual
August 14, 2001 Rev 2",0,0,0,0
1379,103,"SE-135","SE-135 MANUAL
GROUND-FAULT GROUND-CHECK MONITOR
AUGUST 14, 2001

Source : SE-135 Manual.pdf",0,1,0,0
727,103,"SE-302","SE-302 Earth-Fault Grounding-Resistor Monitor

Source : SE-302 Manual.pdf
               Pub. SE-302-M, May 1997",0,0,0,0
509,103,"SE-325","SE-325 Neutral-Grounding-Resistor Monitor
Document: S95-C325-00000
Revision 8,  April 30, 2001


Note : Pickup settings are for 200A CT
           CTRatio . . . . . . . . . . . . 200:5
",0,1,0,0
676,103,"SE-330","SE-330
Neutral-Grounding-Resistor Monitor

Source : Publication SE330-DS

Note : This is Single function relay with DT characteristic curve and adjustable time delay.",0,0,0,0
937,103,"SE-330HV","SE-330HV NEUTRAL-GROUNDING-RESISTOR MONITOR

SE-330HV Manual.pdf
MARCH 24, 2006
REVISION 0",0,0,0,0
645,103,"SE-701","SE-701 GROUND-FAULT MONITOR

Source : SE-701%20Manual.pdf
               December 14, 2006
               Revision 5",1,1,0,0
1107,103,"SE-703","SE-703 Earth-Leakage Monitor

Source :littelfuse_protectionrelays_se_703_manual.pdf",1,0,0,0
1366,111,"Mn2A","",0,0,0,0
908,111,"Mn4A","P&B Golds Motor Protection

Publication C118 (4/77), GEC Canada

Note : This is an approximate model of the Relay Characteristics.
           Nominal Rating of some models can be changed to 60%, 80% 100%; 80%, 90%, 100%.
           The feature modeled here is 100% only.",1,0,1,0
1282,112,"FPR-112","Ground Fault Relay
FPR-112",0,0,0,0
452,113,"PL 300","PL 300 Relay

Source : PL 300 FAENG_vol 1 Rev.; I(04/05)
              PL 300 FAENG_vol 2 Rev.; J(09/05)",1,1,0,0
1483,113,"PL-50 IM","",1,1,0,0
1482,113,"PL-50 IT","",1,1,0,0
1465,115,"ekor.rpa-110","",1,1,0,0
1393,115,"ekor.rps","ekor.rps Multifunctional protection unit
Volume 1 of 3
General instructions : IG-150-EN, version 04, 03/10/16

Source : ig-150-en-04.volume1_lr.pdf
              ig-150-en-04.volume2_lr.pdf",1,1,0,0
1493,115,"ekor.wpt-100","ekor.wtp 100 series

General instructions
IG-298-EN, version 01, 11/01/2021",1,1,0,0
1003,115,"ekorRPG","ORMAZABAL ekorRP Protection, Metering and Control Unit

Source : IG-159-GB_06.pdf",1,1,0,0
1399,115,"ekorRPT","51/50 IEC	Phase OC	IEC
51/50 DT	Phase OC	Both
51N/50N IEC	Ground OC	IEC
51N/50N DT	Ground OC	Both",1,1,0,0
834,118,"TLR","FEDERAL PACIFIC GROUND RELAY TYPE TLR
CONTACT RATING 10A AT 125/250 VAC.
SYSTEM 600VAC  50 KA MAX. GND CURRENT

TLR-1A-100
TLR-3-100-F
TLR-3-500-F


Note : Model based on face plate of the device.
          Tolerance assumed to be + - 20% for Ground Pickup and Time  Delay.",0,0,0,0
941,118,"TLR1","Ground Protective Equipment
Type TLR Relay
Class 2530

Source : FPE TLR Ground Relay CLASS-2530.pdf
               November, 1970
",0,0,0,0
942,118,"TLR2","Ground Protective Equipment
Type TLR Relay
Class 2530

Source : FPE TLR Ground Relay CLASS-2530.pdf
               November, 1970",0,0,0,0
1218,122,"CO-18-D","",0,0,0,1
1219,122,"CO-18I-D","",0,0,0,1
1345,122,"COC1-A01D1","",0,1,0,0
1344,122,"COC1-A02D1","",0,1,0,0
1346,122,"COC2-A01D1","",0,1,0,0
1348,122,"COC3-A01D1","",0,1,0,0
1347,122,"COC3-A03D1","",0,1,0,0
1349,122,"COC4-A01D1","",1,1,0,0
1352,122,"COC4-A01S1","",1,1,0,0
1350,122,"COC4-A02D1","",1,1,0,0
