"ParentID","CurveName","Ordinal","vK","vE","DTAfter","DTMinTime"
7338,"Test",10,1.00,1.00,,
9653,"Ext. Inv",10,80.00,2.00,,
9653,"Inverse",30,0.14,0.02,,
9653,"Very Inv",20,13.50,1.00,,
34480,"EI",30,80.00,2.00,20.00,0.06
34480,"LI",40,120.00,1.00,20.00,0.06
34480,"NI",10,0.14,0.02,20.00,0.06
34480,"VI",20,13.50,1.00,20.00,0.06
34522,"EI",30,80.00,2.00,20.00,0.06
34522,"LI",40,120.00,1.00,20.00,0.06
34522,"NI",10,0.14,0.02,20.00,0.06
34522,"VI",20,13.50,1.00,20.00,0.06
34564,"EI",30,80.00,2.00,20.00,0.06
34564,"LI",40,120.00,1.00,20.00,0.06
34564,"NI",10,0.14,0.02,20.00,0.06
34564,"VI",20,13.50,1.00,20.00,0.06
34606,"EI",30,80.00,2.00,20.00,0.06
34606,"LI",40,120.00,1.00,20.00,0.06
34606,"NI",10,0.14,0.02,20.00,0.06
34606,"VI",20,13.50,1.00,20.00,0.06
34648,"EI",30,80.00,2.00,20.00,0.06
34648,"LI",40,120.00,1.00,20.00,0.06
34648,"NI",10,0.14,0.02,20.00,0.06
34648,"VI",20,13.50,1.00,20.00,0.06
34690,"EI",30,80.00,2.00,20.00,0.06
34690,"LI",40,120.00,1.00,20.00,0.06
34690,"NI",10,0.14,0.02,20.00,0.06
34690,"VI",20,13.50,1.00,20.00,0.06
34732,"EI",30,80.00,2.00,20.00,0.06
34732,"LI",40,120.00,1.00,20.00,0.06
34732,"NI",10,0.14,0.02,20.00,0.06
34732,"VI",20,13.50,1.00,20.00,0.06
34774,"EI",30,80.00,2.00,20.00,0.06
34774,"LI",40,120.00,1.00,20.00,0.06
34774,"NI",10,0.14,0.02,20.00,0.06
34774,"VI",20,13.50,1.00,20.00,0.06
35292,"Extremely Inv",30,80.00,2.00,,0.04
35292,"Long-Time Inv",40,120.00,1.00,,0.04
35292,"Normal Inv",10,0.14,0.02,,0.04
35292,"Very Inv",20,13.50,1.00,,0.04
35309,"Extremely Inv",30,80.00,2.00,,0.04
35309,"Long-Time Inv",40,120.00,1.00,,0.04
35309,"Normal Inv",10,0.14,0.02,,0.04
35309,"Very Inv",20,13.50,1.00,,0.04
35324,"Extremely Inv",30,80.00,2.00,,0.04
35324,"Long-Time Inv",40,120.00,1.00,,0.04
35324,"Normal Inv",10,0.14,0.02,,0.04
35324,"Very Inv",20,13.50,1.00,,0.04
35339,"Extremely Inv",30,80.00,2.00,,0.04
35339,"Long-Time Inv",40,120.00,1.00,,0.04
35339,"Normal Inv",10,0.14,0.02,,0.04
35339,"Very Inv",20,13.50,1.00,,0.04
35354,"Extremely Inv",30,80.00,2.00,,0.04
35354,"Long-Time Inv",40,120.00,1.00,,0.04
35354,"Normal Inv",10,0.14,0.02,,0.04
35354,"Very Inv",20,13.50,1.00,,0.04
35582,"Extremely Inverse",30,80.00,2.00,20.00,0.04
35582,"Long-time Inverse",40,120.00,1.00,20.00,0.04
35582,"Normal Inverse",10,0.14,0.02,20.00,0.04
35582,"Very Inverse",20,13.50,1.00,20.00,0.04
35587,"Extremely Inverse",30,80.00,2.00,20.00,0.04
35587,"Long-time Inverse",40,120.00,1.00,20.00,0.04
35587,"Normal Inverse",10,0.14,0.02,20.00,0.04
35587,"Very Inverse",20,13.50,1.00,20.00,0.04
36124,"Extremely Inverse",10,80.00,2.00,,
36124,"Inverse",30,0.14,0.02,,
36124,"Long TIme Inv",40,120.00,1.00,,
36124,"Very Inverse",20,13.50,1.00,,
36159,"Extremely Inverse",10,80.00,2.00,,
36159,"Inverse",30,0.14,0.02,,
36159,"Long TIme Inv",40,120.00,1.00,,
36159,"Very Inverse",20,13.50,1.00,,
36188,"Extremely Inverse",10,80.00,2.00,,
36188,"Inverse",30,0.14,0.02,,
36188,"Long TIme Inv",40,120.00,1.00,,
36188,"Very Inverse",20,13.50,1.00,,
36213,"Extremely Inverse",10,80.00,2.00,,
36213,"Inverse",30,0.14,0.02,,
36213,"Long TIme Inv",40,120.00,1.00,,
36213,"Very Inverse",20,13.50,1.00,,
36235,"Extremely Inverse",10,80.00,2.00,,
36235,"Inverse",30,0.14,0.02,,
36235,"Long TIme Inv",40,120.00,1.00,,
36235,"Very Inverse",20,13.50,1.00,,
36258,"Extremely Inverse",30,80.00,2.00,20.00,0.04
36258,"Normal Inv  (IEC)",10,0.14,0.02,20.00,0.04
36258,"Very Inv  (IEC)",20,13.50,1.00,20.00,0.04
36275,"Extremely Inverse",30,80.00,2.00,,
36275,"Long-time Inverse",40,120.00,1.00,,
36275,"Normal Inverse",10,0.14,0.02,,
36275,"Very Inverse",20,13.50,1.00,,
36285,"Extremely Inverse",30,80.00,2.00,,
36285,"Long-time Inverse",40,120.00,1.00,,
36285,"Normal Inverse",10,0.14,0.02,,
36285,"Very Inverse",20,13.50,1.00,,
36345,"(10) IEC Very Inv",20,13.50,1.00,,0.04
36345,"(11) IEC Inv",30,0.14,0.02,,0.04
36345,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
36345,"(13) IEC ST Inv",50,0.05,0.04,,0.04
36345,"(14) IEC LT Inv",60,120.00,1.00,,0.04
36345,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
36355,"(10) IEC Very Inv",20,13.50,1.00,,0.04
36355,"(11) IEC Inv",30,0.14,0.02,,0.04
36355,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
36355,"(13) IEC ST Inv",50,0.05,0.04,,0.04
36355,"(14) IEC LT Inv",60,120.00,1.00,,0.04
36355,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
36365,"(10) IEC Very Inv",20,13.50,1.00,,0.04
36365,"(11) IEC Inv",30,0.14,0.02,,0.04
36365,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
36365,"(13) IEC ST Inv",50,0.05,0.04,,0.04
36365,"(14) IEC LT Inv",60,120.00,1.00,,0.04
36365,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
36375,"(10) IEC Very Inv",20,13.50,1.00,,0.04
36375,"(11) IEC Inv",30,0.14,0.02,,0.04
36375,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
36375,"(13) IEC ST Inv",50,0.05,0.04,,0.04
36375,"(14) IEC LT Inv",60,120.00,1.00,,0.04
36375,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
36385,"(10) IEC Very Inv",20,13.50,1.00,,0.04
36385,"(11) IEC Inv",30,0.14,0.02,,0.04
36385,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
36385,"(13) IEC ST Inv",50,0.05,0.04,,0.04
36385,"(14) IEC LT Inv",60,120.00,1.00,,0.04
36385,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
36420,"Extremely Inverse",30,80.00,2.00,,
36420,"Long-time Inverse",40,120.00,1.00,,
36420,"Normal Inverse",10,0.14,0.02,,
36420,"Very Inverse",20,13.50,1.00,,
36445,"Extremely Inverse",30,80.00,2.00,,
36445,"Long-time Inverse",40,120.00,1.00,,
36445,"Normal Inverse",10,0.14,0.02,,
36445,"Very Inverse",20,13.50,1.00,,
36455,"Extremely Inverse",30,80.00,2.00,,
36455,"Long-time Inverse",40,120.00,1.00,,
36455,"Normal Inverse",10,0.14,0.02,,
36455,"Very Inverse",20,13.50,1.00,,
36465,"Extremely Inverse",30,80.00,2.00,,
36465,"Long-time Inverse",40,120.00,1.00,,
36465,"Normal Inverse",10,0.14,0.02,,
36465,"Very Inverse",20,13.50,1.00,,
36490,"Extremely Inverse",30,80.00,2.00,,
36490,"Long-time Inverse",40,120.00,1.00,,
36490,"Normal Inverse",10,0.14,0.02,,
36490,"Very Inverse",20,13.50,1.00,,
36515,"Extremely Inverse",30,80.00,2.00,,
36515,"Long-time Inverse",40,120.00,1.00,,
36515,"Normal Inverse",10,0.14,0.02,,
36515,"Very Inverse",20,13.50,1.00,,
36525,"Extremely Inverse",30,80.00,2.00,,
36525,"Long-time Inverse",40,120.00,1.00,,
36525,"Normal Inverse",10,0.14,0.02,,
36525,"Very Inverse",20,13.50,1.00,,
36547,"Extremely Inverse",30,80.00,2.00,,
36547,"Long-time Inverse",40,120.00,1.00,,
36547,"Normal Inverse",10,0.14,0.02,,
36547,"Very Inverse",20,13.50,1.00,,
36558,"Extremely Inverse",30,80.00,2.00,,
36558,"Long-time Inverse",40,120.00,1.00,,
36558,"Normal Inverse",10,0.14,0.02,,
36558,"Very Inverse",20,13.50,1.00,,
36935,"Extremely Inv",30,80.00,2.00,,0.02
36935,"Long-Time Inv",40,120.00,1.00,,0.02
36935,"Normal Inv",10,0.14,0.02,,0.02
36935,"Very Inv",20,13.50,1.00,,0.02
37059,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37059,"(11) IEC Inv",30,0.14,0.02,,0.04
37059,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37059,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37059,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37059,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37069,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37069,"(11) IEC Inv",30,0.14,0.02,,0.04
37069,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37069,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37069,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37069,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37079,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37079,"(11) IEC Inv",30,0.14,0.02,,0.04
37079,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37079,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37079,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37079,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37089,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37089,"(11) IEC Inv",30,0.14,0.02,,0.04
37089,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37089,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37089,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37089,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37099,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37099,"(11) IEC Inv",30,0.14,0.02,,0.04
37099,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37099,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37099,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37099,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37209,"Extremely Inv",30,80.00,2.00,,0.04
37209,"Long-Time Inv",40,120.00,1.00,,0.04
37209,"Normal Inv",10,0.14,0.02,,0.04
37209,"Very Inv",20,13.50,1.00,,0.04
37268,"Extremely Inv",30,80.00,2.00,,0.04
37268,"Long-Time Inv",40,120.00,1.00,,0.04
37268,"Normal Inv",10,0.14,0.02,,0.04
37268,"Very Inv",20,13.50,1.00,,0.04
37293,"Extremely Inv",30,80.00,2.00,,0.05
37293,"Long-Time Inv",40,120.00,1.00,,0.05
37293,"Normal Inv",10,0.14,0.02,,0.05
37293,"Very Inv",20,13.50,1.00,,0.05
37313,"Extremely Inv",30,80.00,2.00,,0.08
37313,"Long-Time Inv",40,120.00,1.00,,0.08
37313,"Normal Inv",10,0.14,0.02,,0.08
37313,"Very Inv",20,13.50,1.00,,0.08
37403,"Extremely Inv",30,80.00,2.00,,0.04
37403,"Long-Time Inv",40,120.00,1.00,,0.04
37403,"Normal Inv",10,0.14,0.02,,0.04
37403,"Very Inv",20,13.50,1.00,,0.04
37413,"Extremely Inv",30,80.00,2.00,,0.04
37413,"Long-Time Inv",40,120.00,1.00,,0.04
37413,"Normal Inv",10,0.14,0.02,,0.04
37413,"Very Inv",20,13.50,1.00,,0.04
37423,"Extremely Inv",30,80.00,2.00,,0.04
37423,"Long-Time Inv",40,120.00,1.00,,0.04
37423,"Normal Inv",10,0.14,0.02,,0.04
37423,"Very Inv",20,13.50,1.00,,0.04
37438,"Extremely Inv",30,80.00,2.00,,0.04
37438,"Long-Time Inv",40,120.00,1.00,,0.04
37438,"Normal Inv",10,0.14,0.02,,0.04
37438,"Very Inv",20,13.50,1.00,,0.04
37448,"Extremely Inv",30,80.00,2.00,,0.05
37448,"Long-Time Inv",40,120.00,1.00,,0.05
37448,"Normal Inv",10,0.14,0.02,,0.05
37448,"Very Inv",20,13.50,1.00,,0.05
37458,"Extremely Inv",30,80.00,2.00,,0.02
37458,"Long-Time Inv",40,120.00,1.00,,0.02
37458,"Normal Inv",10,0.14,0.02,,0.02
37458,"Very Inv",20,13.50,1.00,,0.02
37499,"Extremely Inv",30,80.00,2.00,,0.04
37499,"Long-Time Inv",40,120.00,1.00,,0.04
37499,"Normal Inv",10,0.14,0.02,,0.04
37499,"Very Inv",20,13.50,1.00,,0.04
37522,"Extremely Inv",30,80.00,2.00,,0.05
37522,"Long-Time Inv",40,120.00,1.00,,0.05
37522,"Normal Inv",10,0.14,0.02,,0.05
37522,"Very Inv",20,13.50,1.00,,0.05
37546,"Extremely Inv",30,80.00,2.00,,0.02
37546,"Long-Time Inv",40,120.00,1.00,,0.02
37546,"Normal Inv",10,0.14,0.02,,0.02
37546,"Very Inv",20,13.50,1.00,,0.02
37560,"Extremely Inv",30,80.00,2.00,,0.04
37560,"Long-Time Inv",40,120.00,1.00,,0.04
37560,"Normal Inv",10,0.14,0.02,,0.04
37560,"Very Inv",20,13.50,1.00,,0.04
37576,"Extremely Inv",30,80.00,2.00,,0.04
37576,"Long-Time Inv",40,120.00,1.00,,0.04
37576,"Normal Inv",10,0.14,0.02,,0.04
37576,"Very Inv",20,13.50,1.00,,0.04
37586,"Extremely Inv",30,80.00,2.00,,0.05
37586,"Long-Time Inv",40,120.00,1.00,,0.05
37586,"Normal Inv",10,0.14,0.02,,0.05
37586,"Very Inv",20,13.50,1.00,,0.05
37596,"Extremely Inv",30,80.00,2.00,,0.02
37596,"Long-Time Inv",40,120.00,1.00,,0.02
37596,"Normal Inv",10,0.14,0.02,,0.02
37596,"Very Inv",20,13.50,1.00,,0.02
37660,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37660,"(11) IEC Inv",30,0.14,0.02,,0.04
37660,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37660,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37660,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37660,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37670,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37670,"(11) IEC Inv",30,0.14,0.02,,0.04
37670,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37670,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37670,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37670,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37680,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37680,"(11) IEC Inv",30,0.14,0.02,,0.04
37680,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37680,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37680,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37680,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37690,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37690,"(11) IEC Inv",30,0.14,0.02,,0.04
37690,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37690,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37690,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37690,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37700,"(10) IEC Very Inv",20,13.50,1.00,,0.04
37700,"(11) IEC Inv",30,0.14,0.02,,0.04
37700,"(12) IEC Ext Inv",40,80.00,2.00,,0.04
37700,"(13) IEC ST Inv",50,0.05,0.04,,0.04
37700,"(14) IEC LT Inv",60,120.00,1.00,,0.04
37700,"(9) IEC Normal Inv",10,0.14,0.02,,0.04
37885,"Extremely Inverse",30,80.00,2.00,,
37885,"Long-time Inverse",40,120.00,1.00,,
37885,"Normal Inverse",10,0.14,0.02,,
37885,"Very Inverse",20,13.50,1.00,,
37897,"Extremely Inverse",30,80.00,2.00,,
37897,"Long-time Inverse",40,120.00,1.00,,
37897,"Normal Inverse",10,0.14,0.02,,
37897,"Very Inverse",20,13.50,1.00,,
37903,"Extremely Inverse",30,80.00,2.00,,
37903,"Long-time Inverse",40,120.00,1.00,,
37903,"Normal Inverse",10,0.14,0.02,,
37903,"Very Inverse",20,13.50,1.00,,
37908,"Extremely Inverse",30,80.00,2.00,,
37908,"Long-time Inverse",40,120.00,1.00,,
37908,"Normal Inverse",10,0.14,0.02,,
37908,"Very Inverse",20,13.50,1.00,,
37920,"Extremely Inverse",30,80.00,2.00,,
37920,"Long-time Inverse",40,120.00,1.00,,
37920,"Normal Inverse",10,0.14,0.02,,
37920,"Very Inverse",20,13.50,1.00,,
37926,"Extremely Inverse",30,80.00,2.00,,
37926,"Long-time Inverse",40,120.00,1.00,,
37926,"Normal Inverse",10,0.14,0.02,,
37926,"Very Inverse",20,13.50,1.00,,
37932,"Extremely Inverse",30,80.00,2.00,,
37932,"Long-time Inverse",40,120.00,1.00,,
37932,"Normal Inverse",10,0.14,0.02,,
37932,"Very Inverse",20,13.50,1.00,,
37937,"Extremely Inverse",30,80.00,2.00,,
37937,"Long-time Inverse",40,120.00,1.00,,
37937,"Normal Inverse",10,0.14,0.02,,
37937,"Very Inverse",20,13.50,1.00,,
37952,"Extremely Inverse",30,80.00,2.00,,
37952,"Long-time Inverse",40,120.00,1.00,,
37952,"Normal Inverse",10,0.14,0.02,,
37952,"Very Inverse",20,13.50,1.00,,
37957,"Extremely Inverse",30,80.00,2.00,,
37957,"Long-time Inverse",40,120.00,1.00,,
37957,"Normal Inverse",10,0.14,0.02,,
37957,"Very Inverse",20,13.50,1.00,,
37972,"Extremely Inverse",30,80.00,2.00,,
37972,"Long-time Inverse",40,120.00,1.00,,
37972,"Normal Inverse",10,0.14,0.02,,
37972,"Very Inverse",20,13.50,1.00,,
37977,"Extremely Inverse",30,80.00,2.00,,
37977,"Long-time Inverse",40,120.00,1.00,,
37977,"Normal Inverse",10,0.14,0.02,,
37977,"Very Inverse",20,13.50,1.00,,
37992,"Extremely Inverse",30,80.00,2.00,,
37992,"Long-time Inverse",40,120.00,1.00,,
37992,"Normal Inverse",10,0.14,0.02,,
37992,"Very Inverse",20,13.50,1.00,,
38007,"Extremely Inverse",30,80.00,2.00,,
38007,"Long-time Inverse",40,120.00,1.00,,
38007,"Normal Inverse",10,0.14,0.02,,
38007,"Very Inverse",20,13.50,1.00,,
38012,"Extremely Inverse",30,80.00,2.00,,
38012,"Long-time Inverse",40,120.00,1.00,,
38012,"Normal Inverse",10,0.14,0.02,,
38012,"Very Inverse",20,13.50,1.00,,
38027,"Extremely Inverse",30,80.00,2.00,,
38027,"Long-time Inverse",40,120.00,1.00,,
38027,"Normal Inverse",10,0.14,0.02,,
38027,"Very Inverse",20,13.50,1.00,,
38033,"Extremely Inverse",30,80.00,2.00,,
38033,"Long-time Inverse",40,120.00,1.00,,
38033,"Normal Inverse",10,0.14,0.02,,
38033,"Very Inverse",20,13.50,1.00,,
38048,"Extremely Inverse",30,80.00,2.00,,
38048,"Long-time Inverse",40,120.00,1.00,,
38048,"Normal Inverse",10,0.14,0.02,,
38048,"Very Inverse",20,13.50,1.00,,
38063,"Extremely Inverse",30,80.00,2.00,,
38063,"Long-time Inverse",40,120.00,1.00,,
38063,"Normal Inverse",10,0.14,0.02,,
38063,"Very Inverse",20,13.50,1.00,,
38069,"Extremely Inverse",30,80.00,2.00,,
38069,"Long-time Inverse",40,120.00,1.00,,
38069,"Normal Inverse",10,0.14,0.02,,
38069,"Very Inverse",20,13.50,1.00,,
38087,"Extremely Inverse",30,80.00,2.00,,
38087,"Long-time Inverse",40,120.00,1.00,,
38087,"Normal Inverse",10,0.14,0.02,,
38087,"Very Inverse",20,13.50,1.00,,
38092,"Extremely Inverse",30,80.00,2.00,,
38092,"Long-time Inverse",40,120.00,1.00,,
38092,"Normal Inverse",10,0.14,0.02,,
38092,"Very Inverse",20,13.50,1.00,,
38107,"Extremely Inverse",30,80.00,2.00,,
38107,"Long-time Inverse",40,120.00,1.00,,
38107,"Normal Inverse",10,0.14,0.02,,
38107,"Very Inverse",20,13.50,1.00,,
38123,"Extremely Inverse",30,80.00,2.00,,
38123,"Long-time Inverse",40,120.00,1.00,,
38123,"Normal Inverse",10,0.14,0.02,,
38123,"Very Inverse",20,13.50,1.00,,
38128,"Extremely Inverse",30,80.00,2.00,,
38128,"Long-time Inverse",40,120.00,1.00,,
38128,"Normal Inverse",10,0.14,0.02,,
38128,"Very Inverse",20,13.50,1.00,,
38138,"Extremely Inverse",30,80.00,2.00,,
38138,"Long-time Inverse",40,120.00,1.00,,
38138,"Normal Inverse",10,0.14,0.02,,
38138,"Very Inverse",20,13.50,1.00,,
38148,"Extremely Inverse",30,80.00,2.00,,
38148,"Long-time Inverse",40,120.00,1.00,,
38148,"Normal Inverse",10,0.14,0.02,,
38148,"Very Inverse",20,13.50,1.00,,
38158,"Extremely Inverse",30,80.00,2.00,,
38158,"Long-time Inverse",40,120.00,1.00,,
38158,"Normal Inverse",10,0.14,0.02,,
38158,"Very Inverse",20,13.50,1.00,,
38168,"Extremely Inverse",30,80.00,2.00,,
38168,"Long-time Inverse",40,120.00,1.00,,
38168,"Normal Inverse",10,0.14,0.02,,
38168,"Very Inverse",20,13.50,1.00,,
38178,"Extremely Inverse",30,80.00,2.00,,
38178,"Long-time Inverse",40,120.00,1.00,,
38178,"Normal Inverse",10,0.14,0.02,,
38178,"Very Inverse",20,13.50,1.00,,
38193,"Extremely Inverse",30,80.00,2.00,,
38193,"Long-time Inverse",40,120.00,1.00,,
38193,"Normal Inverse",10,0.14,0.02,,
38193,"Very Inverse",20,13.50,1.00,,
38205,"Extremely Inverse",30,80.00,2.00,,
38205,"Long-time Inverse",40,120.00,1.00,,
38205,"Normal Inverse",10,0.14,0.02,,
38205,"Very Inverse",20,13.50,1.00,,
38225,"Extremely Inverse",30,80.00,2.00,,
38225,"Long-time Inverse",40,120.00,1.00,,
38225,"Normal Inverse",10,0.14,0.02,,
38225,"Very Inverse",20,13.50,1.00,,
38230,"Extremely Inverse",30,80.00,2.00,,
38230,"Long-time Inverse",40,120.00,1.00,,
38230,"Normal Inverse",10,0.14,0.02,,
38230,"Very Inverse",20,13.50,1.00,,
38245,"Extremely Inverse",30,80.00,2.00,,
38245,"Normal Inverse",10,0.14,0.02,,
38245,"Very Inverse",20,13.50,1.00,,
38251,"Extremely Inverse",30,80.00,2.00,,
38251,"Normal Inverse",10,0.14,0.02,,
38251,"Very Inverse",20,13.50,1.00,,
38257,"Extremely Inverse",30,80.00,2.00,,
38257,"Normal Inverse",10,0.14,0.02,,
38257,"Very Inverse",20,13.50,1.00,,
38948,"IEC Ext Inv",30,80.00,2.00,20.00,
38948,"IEC Std Inv",10,0.14,0.02,30.00,
38948,"IEC V Inv",20,13.50,1.00,30.00,
38948,"UK Long Time Inv",40,120.00,1.00,30.00,
38948,"UK Rectifier",50,45900.00,5.60,,
38969,"IEC Ext Inv",30,80.00,2.00,20.00,
38969,"IEC Std Inv",10,0.14,0.02,30.00,
38969,"IEC V Inv",20,13.50,1.00,30.00,
38969,"UK Long Time Inv",40,120.00,1.00,30.00,
38969,"UK Rectifier",50,45900.00,5.60,,
38996,"IEC Extremely Inverse",30,80.00,2.00,,
38996,"IEC Long Time Inverse",40,120.00,1.00,,
38996,"IEC Std Inverse",10,0.14,0.02,,
38996,"IEC Very Inverse",20,13.50,1.00,,
39320,"Areva STI",50,0.05,0.04,,
39320,"IEC Extremely Inverse",30,80.00,2.00,,
39320,"IEC Long Time Inverse",40,120.00,1.00,,
39320,"IEC Std Inverse",10,0.14,0.02,,
39320,"IEC Very Inverse",20,13.50,1.00,,
39335,"Areva STI",50,0.05,0.04,,
39335,"IEC Extremely Inverse",30,80.00,2.00,,
39335,"IEC Long Time Inverse",40,120.00,1.00,,
39335,"IEC Std Inverse",10,0.14,0.02,,
39335,"IEC Very Inverse",20,13.50,1.00,,
39350,"Areva STI",50,0.05,0.04,,
39350,"IEC Extremely Inverse",30,80.00,2.00,,
39350,"IEC Long Time Inverse",40,120.00,1.00,,
39350,"IEC Std Inverse",10,0.14,0.02,,
39350,"IEC Very Inverse",20,13.50,1.00,,
39365,"Areva STI",50,0.05,0.04,,
39365,"IEC Extremely Inverse",30,80.00,2.00,,
39365,"IEC Long Time Inverse",40,120.00,1.00,,
39365,"IEC Std Inverse",10,0.14,0.02,,
39365,"IEC Very Inverse",20,13.50,1.00,,
39375,"Areva STI",50,0.05,0.04,,
39375,"IEC Extremely Inverse",30,80.00,2.00,,
39375,"IEC Long Time Inverse",40,120.00,1.00,,
39375,"IEC Std Inverse",10,0.14,0.02,,
39375,"IEC Very Inverse",20,13.50,1.00,,
39390,"Areva STI",50,0.05,0.04,,
39390,"IEC Extremely Inverse",30,80.00,2.00,,
39390,"IEC Long Time Inverse",40,120.00,1.00,,
39390,"IEC Std Inverse",10,0.14,0.02,,
39390,"IEC Very Inverse",20,13.50,1.00,,
39400,"Areva STI",50,0.05,0.04,,
39400,"IEC Extremely Inverse",30,80.00,2.00,,
39400,"IEC Long Time Inverse",40,120.00,1.00,,
39400,"IEC Std Inverse",10,0.14,0.02,,
39400,"IEC Very Inverse",20,13.50,1.00,,
39410,"Areva STI",50,0.05,0.04,,
39410,"IEC Extremely Inverse",30,80.00,2.00,,
39410,"IEC Long Time Inverse",40,120.00,1.00,,
39410,"IEC Std Inverse",10,0.14,0.02,,
39410,"IEC Very Inverse",20,13.50,1.00,,
39420,"Areva STI",50,0.05,0.04,20.00,0.02
39420,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.02
39420,"IEC Long Time Inverse",40,120.00,1.00,20.00,0.02
39420,"IEC Std Inverse",10,0.14,0.02,20.00,0.02
39420,"IEC Very Inverse",20,13.50,1.00,20.00,0.02
39430,"Areva STI",50,0.05,0.04,20.00,0.02
39430,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.02
39430,"IEC Long Time Inverse",40,120.00,1.00,20.00,0.02
39430,"IEC Std Inverse",10,0.14,0.02,20.00,0.02
39430,"IEC Very Inverse",20,13.50,1.00,20.00,0.02
39445,"Areva STI",50,0.05,0.04,20.00,0.02
39445,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.02
39445,"IEC Long Time Inverse",40,120.00,1.00,20.00,0.02
39445,"IEC Std Inverse",10,0.14,0.02,20.00,0.02
39445,"IEC Very Inverse",20,13.50,1.00,20.00,0.02
39455,"Areva STI",50,0.05,0.04,20.00,0.02
39455,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.02
39455,"IEC Long Time Inverse",40,120.00,1.00,20.00,0.02
39455,"IEC Std Inverse",10,0.14,0.02,20.00,0.02
39455,"IEC Very Inverse",20,13.50,1.00,20.00,0.02
39465,"Areva STI",50,0.05,0.04,,
39465,"IEC Extremely Inverse",30,80.00,2.00,,
39465,"IEC Long Time Inverse",40,120.00,1.00,,
39465,"IEC Std Inverse",10,0.14,0.02,,
39465,"IEC Very Inverse",20,13.50,1.00,,
39475,"Areva STI",50,0.05,0.04,,
39475,"IEC Extremely Inverse",30,80.00,2.00,,
39475,"IEC Long Time Inverse",40,120.00,1.00,,
39475,"IEC Std Inverse",10,0.14,0.02,,
39475,"IEC Very Inverse",20,13.50,1.00,,
39486,"Areva STI",50,0.05,0.04,,
39486,"IEC Extremely Inverse",30,80.00,2.00,,
39486,"IEC Long Time Inverse",40,120.00,1.00,,
39486,"IEC Std Inverse",10,0.14,0.02,,
39486,"IEC Very Inverse",20,13.50,1.00,,
